PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH,CLASS
4498.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12264,IAD,10150,ACC,3,F
4498.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,13243,MEL,14771,SFO,2,F
4499.00,MQ,20398,Envoy Air,Envoy Air,11907,GGT,13303,MIA,3,F
4500.00,B6,20409,JetBlue Airways,JetBlue Airways,14293,PUJ,14843,SJU,4,F
4500.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,12478,JFK,14153,PLS,2,F
4500.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,12478,JFK,15084,SXM,1,F
4501.00,LH,19554,Lufthansa German Airlines,Lufthansa German Airlines,10397,ATL,11760,FRA,4,F
4501.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,14832,SJD,12892,LAX,5,F
4502.00,NZ,19933,Air New Zealand,Air New Zealand,12266,IAH,10244,AKL,2,F
4502.00,TA,19574,Taca International Airlines,Taca International Airlines,14677,SAL,13303,MIA,4,F
4503.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11298,DFW,11244,CZM,1,F
4504.00,AA,19805,American Airlines Inc.,American Airlines Inc.,13252,MEX,13930,ORD,5,F
4504.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,12478,JFK,10517,BCN,1,F
4505.00,LO,19555,Polskie Linie Lotnicze,Polskie Linie Lotnicze,15718,WAW,11618,EWR,4,F
4507.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,10721,BOS,14293,PUJ,1,F
4508.00,4Y,22090,Eurowings Discover GmbH,Eurowings Discover GmbH,11760,FRA,13204,MCO,2,F
4509.00,TP,19576,TAP-TAP Air Portugal,TAP-TAP Air Portugal,14771,SFO,12991,LIS,5,F
4510.00,SQ,19572,Singapore Airlines Ltd.,Singapore Airlines Ltd.,12478,JFK,11760,FRA,2,F
4511.00,AM,19534,Aeromexico,Aeromexico,10423,AUS,13252,MEX,5,F
4511.00,AS,19930,Alaska Airlines Inc.,Alaska Airlines Inc.,14747,SEA,11032,CUN,4,F
4511.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,11032,CUN,10423,AUS,5,F
4512.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,13180,MBJ,12478,JFK,4,F
4512.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12264,IAD,16321,ZRH,2,F
4515.00,9E,20363,Endeavor Air Inc.,Endeavor Air Inc.,16271,YYZ,12478,JFK,1,F
4515.00,RV,21610,Air Canada rouge LP,Air Canada rouge LP,12889,LAS,16217,YUL,1,F
4515.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13252,MEX,13204,MCO,2,F
4516.00,AC,19531,Air Canada,Air Canada,16217,YUL,12892,LAX,1,F
4516.00,AC,19531,Air Canada,Air Canada,16229,YVR,13830,OGG,1,F
4516.00,B6,20409,JetBlue Airways,JetBlue Airways,13605,NAS,12478,JFK,5,F
4516.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,10721,BOS,14293,PUJ,2,F
4516.00,JU,21738,Air Serbia,Air Serbia,12478,JFK,10542,BEG,5,F
4517.00,AF,19532,Compagnie Natl Air France,Compagnie Natl Air France,10920,CDG,13204,MCO,3,F
4517.00,B6,20409,JetBlue Airways,JetBlue Airways,14153,PLS,12478,JFK,1,F
4518.00,DM,22141,Arajet S.A.,Arajet S.A.,13303,MIA,14293,PUJ,5,F
4518.00,LO,19555,Polskie Linie Lotnicze,Polskie Linie Lotnicze,13303,MIA,15718,WAW,5,F
4520.00,AS,19930,Alaska Airlines Inc.,Alaska Airlines Inc.,12892,LAX,12010,GUA,3,F
4520.00,G3,21605,VRG Linhas Aereas S A,VRG Linhas Aereas S A,10758,BSB,13204,MCO,5,F
4521.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,11433,DTW,14832,SJD,3,F
4521.00,MQ,20398,Envoy Air,Envoy Air,13303,MIA,11907,GGT,3,F
4521.00,NH,19791,All Nippon Airways Co.,All Nippon Airways Co.,12169,HND,14771,SFO,2,F
4522.00,BF,22030,French bee,French bee,13943,ORY,13303,MIA,3,F
4522.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11618,EWR,14918,SNN,4,F
4524.00,B6,20409,JetBlue Airways,JetBlue Airways,12051,GYE,12478,JFK,3,F
4525.00,AS,19930,Alaska Airlines Inc.,Alaska Airlines Inc.,12892,LAX,11032,CUN,3,F
4525.00,B6,20409,JetBlue Airways,JetBlue Airways,14210,POS,12478,JFK,5,F
4525.00,CM,19770,Compania Panamena (Copa),Compania Panamena (Copa),11292,DEN,14286,PTY,3,F
4525.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11618,EWR,15084,SXM,5,F
4525.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,16257,YYC,1,F
4526.00,B6,20409,JetBlue Airways,JetBlue Airways,11697,FLL,14293,PUJ,4,F
4526.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,14832,SJD,11433,DTW,2,F
4526.00,OO,20304,SkyWest Airlines Inc.,SkyWest Airlines Inc.,11874,GDL,14107,PHX,1,F
4526.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11618,EWR,11488,EDI,5,F
4526.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,16229,YVR,13930,ORD,4,F
4528.00,AS,19930,Alaska Airlines Inc.,Alaska Airlines Inc.,11032,CUN,14747,SEA,2,F
4528.00,BA,19540,British Airways Plc,British Airways Plc,13495,MSY,12972,LHR,4,F
4529.00,AA,19805,American Airlines Inc.,American Airlines Inc.,12478,JFK,11915,GIG,1,F
4529.00,B6,20409,JetBlue Airways,JetBlue Airways,12478,JFK,13605,NAS,5,F
4529.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,14747,SEA,11032,CUN,5,F
4530.00,AF,19532,Compagnie Natl Air France,Compagnie Natl Air France,10920,CDG,14492,RDU,1,F
4530.00,EI,19623,Aer Lingus Plc,Aer Lingus Plc,11435,DUB,10529,BDL,5,F
4530.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,14107,PHX,4,F
4531.00,AV,19537,Aerovias Nacl De Colombia,Aerovias Nacl De Colombia,10711,BOG,11697,FLL,3,F
4531.00,B6,20409,JetBlue Airways,JetBlue Airways,12478,JFK,12051,GYE,1,F
4531.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,15092,SYD,3,F
4532.00,EI,19623,Aer Lingus Plc,Aer Lingus Plc,14918,SNN,10721,BOS,4,F
4532.00,KL,19551,Klm Royal Dutch Airlines,Klm Royal Dutch Airlines,13303,MIA,10292,AMS,3,F
4533.00,AZ,19539,Italia Transporto Aereo S.P.A DBA ITA S.P.A,Italia Transporto Aereo S.P.A DBA ITA S.P.A,11651,FCO,12892,LAX,3,F
4533.00,CM,19770,Compania Panamena (Copa),Compania Panamena (Copa),11292,DEN,14286,PTY,1,F
4533.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11618,EWR,16321,ZRH,5,F
4533.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,16257,YYC,12266,IAH,3,F
4534.00,AC,19531,Air Canada,Air Canada,16271,YYZ,14027,PBI,3,F
4534.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,10292,AMS,14869,SLC,2,F
4535.00,NK,20416,Spirit Air Lines,Spirit Air Lines,13218,MDE,11697,FLL,4,F
4536.00,AA,19805,American Airlines Inc.,American Airlines Inc.,14838,SJO,11057,CLT,3,F
4536.00,EY,21107,Etihad Airways,Etihad Airways,12478,JFK,10415,AUH,3,F
4536.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11292,DEN,14312,PVR,5,F
4536.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12892,LAX,12972,LHR,1,F
4537.00,B6,20409,JetBlue Airways,JetBlue Airways,12478,JFK,14838,SJO,3,F
4538.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11292,DEN,12972,LHR,2,F
4538.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,13518,MUC,11292,DEN,4,F
4539.00,AM,19534,Aeromexico,Aeromexico,13252,MEX,12889,LAS,3,F
4540.00,AI,19533,National Aviation Company of India Limited d/b/a Air India,National Aviation Company of India Limited d/b/a Air India,13930,ORD,11290,DEL,1,F
4540.00,EI,19623,Aer Lingus Plc,Aer Lingus Plc,13165,MAN,12478,JFK,1,F
4540.00,VB,21342,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13252,MEX,12266,IAH,1,F
4541.00,2K,21507,Aerogal,Aerogal,12478,JFK,15455,UIO,3,F
4541.00,AA,19805,American Airlines Inc.,American Airlines Inc.,14100,PHL,10411,AUA,1,F
4541.00,AI,19533,National Aviation Company of India Limited d/b/a Air India,National Aviation Company of India Limited d/b/a Air India,11290,DEL,13930,ORD,4,F
4541.00,AM,19534,Aeromexico,Aeromexico,15304,TPA,13252,MEX,5,F
4541.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11618,EWR,13625,NCE,5,F
4542.00,AA,19805,American Airlines Inc.,American Airlines Inc.,14100,PHL,13625,NCE,5,F
4542.00,AS,19930,Alaska Airlines Inc.,Alaska Airlines Inc.,12892,LAX,12990,LIR,5,F
4543.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12520,JNB,11618,EWR,3,F
4544.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,14312,PVR,14107,PHX,5,F
4545.00,AA,19805,American Airlines Inc.,American Airlines Inc.,14677,SAL,11298,DFW,1,F
4545.00,WS,20229,Westjet,Westjet,14107,PHX,16042,YEG,2,F
4546.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11185,CUR,11057,CLT,3,F
4546.00,B6,20409,JetBlue Airways,JetBlue Airways,14293,PUJ,11618,EWR,3,F
4546.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13252,MEX,13303,MIA,2,F
4547.00,AM,19534,Aeromexico,Aeromexico,11874,GDL,14869,SLC,5,F
4547.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,11760,FRA,12478,JFK,4,F
4547.00,KE,19550,Korean Air Lines Co. Ltd.,Korean Air Lines Co. Ltd.,12277,ICN,12892,LAX,4,L
4547.00,SK,19571,Scandinavian Airlines Sys.,Scandinavian Airlines Sys.,14771,SFO,11118,CPH,1,F
4547.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11292,DEN,12990,LIR,2,F
4547.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,14312,PVR,5,F
4547.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,15084,SXM,11618,EWR,5,F
4548.00,B6,20409,JetBlue Airways,JetBlue Airways,11618,EWR,14293,PUJ,5,F
4548.00,B6,20409,JetBlue Airways,JetBlue Airways,13218,MDE,11697,FLL,5,F
4549.00,AS,19930,Alaska Airlines Inc.,Alaska Airlines Inc.,15092,SYD,12173,HNL,4,F
4550.00,AA,19805,American Airlines Inc.,American Airlines Inc.,14293,PUJ,11298,DFW,2,F
4550.00,EK,20392,Emirates,Emirates,11618,EWR,10394,ATH,3,F
4550.00,F9,20436,Frontier Airlines Inc.,Frontier Airlines Inc.,15016,STL,11032,CUN,4,F
4551.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12016,GUM,13408,MNL,5,F
4552.00,AI,19533,National Aviation Company of India Limited d/b/a Air India,National Aviation Company of India Limited d/b/a Air India,11618,EWR,11290,DEL,1,F
4553.00,AA,19805,American Airlines Inc.,American Airlines Inc.,15513,UVF,11057,CLT,4,F
4553.00,OS,19873,Austrian Airlines,Austrian Airlines,15595,VIE,12264,IAD,1,F
4554.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,13218,MDE,5,F
4554.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,15092,SYD,12266,IAH,2,F
4555.00,YX,20452,Republic Airline,Republic Airline,11618,EWR,16217,YUL,3,F
4556.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11298,DFW,13252,MEX,4,F
4557.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,12693,KIN,10397,ATL,3,F
4557.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,15923,XPL,5,F
4557.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13252,MEX,11298,DFW,4,F
4558.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,13487,MSP,12169,HND,1,F
4558.00,JL,19548,Japan Air Lines Co. Ltd.,Japan Air Lines Co. Ltd.,13930,ORD,13744,NRT,2,F
4558.00,TA,19574,Taca International Airlines,Taca International Airlines,14677,SAL,11298,DFW,2,F
4559.00,AA,19805,American Airlines Inc.,American Airlines Inc.,13303,MIA,14210,POS,3,F
4559.00,LR,19556,Lacsa,Lacsa,13303,MIA,14838,SJO,1,F
4559.00,PD,21226,Porter Airlines Limited (PACL),Porter Airlines Limited (PACL),16271,YYZ,12953,LGA,4,F
4559.00,TP,19576,TAP-TAP Air Portugal,TAP-TAP Air Portugal,12991,LIS,12264,IAD,1,F
4559.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12264,IAD,11488,EDI,4,F
4560.00,AS,19930,Alaska Airlines Inc.,Alaska Airlines Inc.,14838,SJO,12892,LAX,5,F
4560.00,ET,20153,Ethiopian Airlines,Ethiopian Airlines,10162,ADD,12478,JFK,3,F
4560.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11488,EDI,11618,EWR,5,F
4562.00,AV,19537,Aerovias Nacl De Colombia,Aerovias Nacl De Colombia,10711,BOG,13930,ORD,4,F
4562.00,NK,20416,Spirit Air Lines,Spirit Air Lines,11052,CLO,11697,FLL,2,F
4562.00,SK,19571,Scandinavian Airlines Sys.,Scandinavian Airlines Sys.,11118,CPH,11618,EWR,2,F
4562.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,14637,RTB,3,F
4562.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,14838,SJO,1,F
4563.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11298,DFW,14879,SLP,1,F
4563.00,KL,19551,Klm Royal Dutch Airlines,Klm Royal Dutch Airlines,13303,MIA,10292,AMS,4,F
4563.00,NK,20416,Spirit Air Lines,Spirit Air Lines,12051,GYE,11697,FLL,4,F
4563.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11618,EWR,13518,MUC,2,F
4563.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,14747,SEA,2,F
4564.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,15016,STL,11032,CUN,2,F
4564.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,11292,DEN,3,F
4564.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,11298,DFW,2,F
4565.00,AA,19805,American Airlines Inc.,American Airlines Inc.,13303,MIA,14637,RTB,3,F
4565.00,B6,20409,JetBlue Airways,JetBlue Airways,14207,POP,12478,JFK,3,F
4566.00,AA,19805,American Airlines Inc.,American Airlines Inc.,14838,SJO,11057,CLT,5,F
4566.00,B6,20409,JetBlue Airways,JetBlue Airways,12010,GUA,11697,FLL,1,F
4566.00,BF,22030,French bee,French bee,13303,MIA,13943,ORY,2,F
4566.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,15084,SXM,12478,JFK,2,F
4566.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,13204,MCO,14293,PUJ,4,F
4567.00,AA,19805,American Airlines Inc.,American Airlines Inc.,13560,MXP,14100,PHL,5,F
4567.00,B6,20409,JetBlue Airways,JetBlue Airways,12478,JFK,12010,GUA,2,F
4567.00,XL,20348,Lan Ecuador,Lan Ecuador,12051,GYE,12478,JFK,4,F
4567.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11298,DFW,13252,MEX,3,F
4568.00,9E,20363,Endeavor Air Inc.,Endeavor Air Inc.,16217,YUL,11433,DTW,3,F
4568.00,NK,20416,Spirit Air Lines,Spirit Air Lines,15013,STI,11697,FLL,4,F
4568.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13204,MCO,13252,MEX,2,F
4569.00,EK,20392,Emirates,Emirates,11455,DXB,13204,MCO,2,F
4570.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12264,IAD,10292,AMS,5,F
4571.00,LP,20188,Lan Peru Airlines,Lan Peru Airlines,13204,MCO,12986,LIM,2,F
4571.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,16257,YYC,5,F
4572.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11298,DFW,10244,AKL,3,F
4573.00,B6,20409,JetBlue Airways,JetBlue Airways,10721,BOS,13605,NAS,2,F
4573.00,NK,20416,Spirit Air Lines,Spirit Air Lines,12051,GYE,11697,FLL,1,F
4573.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,14832,SJD,12191,HOU,4,F
4574.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11244,CZM,11298,DFW,5,F
4574.00,EI,19623,Aer Lingus Plc,Aer Lingus Plc,10529,BDL,11435,DUB,5,F
4574.00,TN,20162,Air Tahiti Nui,Air Tahiti Nui,12892,LAX,10920,CDG,1,F
4574.00,VB,21342,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13930,ORD,13252,MEX,5,F
4574.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,14838,SJO,12191,HOU,5,F
4575.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,14838,SJO,14771,SFO,1,F
4576.00,BW,19542,Caribbean Airlines Limited,Caribbean Airlines Limited,12478,JFK,11888,GEO,5,F
4576.00,TP,19576,TAP-TAP Air Portugal,TAP-TAP Air Portugal,12991,LIS,12264,IAD,3,F
4577.00,AM,19534,Aeromexico,Aeromexico,14747,SEA,13252,MEX,1,F
4577.00,QK,20206,Jazz Aviation LP,Jazz Aviation LP,11278,DCA,16217,YUL,3,F
4578.00,AA,19805,American Airlines Inc.,American Airlines Inc.,14210,POS,13303,MIA,4,F
4578.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13370,MLM,13930,ORD,3,F
4579.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11618,EWR,16321,ZRH,3,F
4580.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,11118,CPH,12478,JFK,5,F
4580.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,14747,SEA,11032,CUN,1,F
4580.00,EK,20392,Emirates,Emirates,13204,MCO,11455,DXB,2,F
4580.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,13930,ORD,13252,MEX,1,F
4581.00,AS,19930,Alaska Airlines Inc.,Alaska Airlines Inc.,12892,LAX,12010,GUA,5,F
4585.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11244,CZM,11298,DFW,2,F
4585.00,WS,20229,Westjet,Westjet,12266,IAH,16257,YYC,1,F
4586.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,13605,NAS,12478,JFK,3,F
4586.00,NK,20416,Spirit Air Lines,Spirit Air Lines,14293,PUJ,11697,FLL,1,F
4586.00,QK,20206,Jazz Aviation LP,Jazz Aviation LP,16217,YUL,11618,EWR,1,F
4587.00,B6,20409,JetBlue Airways,JetBlue Airways,14293,PUJ,13204,MCO,3,F
4587.00,B6,20409,JetBlue Airways,JetBlue Airways,15084,SXM,10721,BOS,3,F
4587.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,11874,GDL,10397,ATL,5,F
4588.00,BR,20005,Eva Airways Corporation,Eva Airways Corporation,15306,TPE,11298,DFW,2,F
4588.00,FI,19546,Icelandair,Icelandair,11618,EWR,12651,KEF,3,F
4588.00,JL,19548,Japan Air Lines Co. Ltd.,Japan Air Lines Co. Ltd.,13744,NRT,12892,LAX,2,F
4589.00,AM,19534,Aeromexico,Aeromexico,13252,MEX,11618,EWR,3,F
4589.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11868,GCM,11618,EWR,4,F
4590.00,AY,19538,Finnair Oy,Finnair Oy,11298,DFW,12101,HEL,4,F
4590.00,EI,19623,Aer Lingus Plc,Aer Lingus Plc,14100,PHL,11435,DUB,5,F
4590.00,LR,19556,Lacsa,Lacsa,12010,GUA,12892,LAX,3,F
4591.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,14869,SLC,14312,PVR,1,F
4591.00,DM,22141,Arajet S.A.,Arajet S.A.,14293,PUJ,13303,MIA,3,F
4591.00,PD,21226,Porter Airlines Limited (PACL),Porter Airlines Limited (PACL),16149,YOW,11697,FLL,4,F
4592.00,AA,19805,American Airlines Inc.,American Airlines Inc.,12990,LIR,11057,CLT,1,F
4593.00,AA,19805,American Airlines Inc.,American Airlines Inc.,13303,MIA,14207,POP,3,F
4593.00,B6,20409,JetBlue Airways,JetBlue Airways,12990,LIR,12478,JFK,1,F
4593.00,SK,19571,Scandinavian Airlines Sys.,Scandinavian Airlines Sys.,11618,EWR,11118,CPH,2,F
4593.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13252,MEX,11292,DEN,2,F
4594.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,10150,ACC,12264,IAD,3,F
4595.00,CM,19770,Compania Panamena (Copa),Compania Panamena (Copa),14286,PTY,11697,FLL,4,F
4595.00,NH,19791,All Nippon Airways Co.,All Nippon Airways Co.,13930,ORD,12169,HND,2,F
4596.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,13180,MBJ,13204,MCO,2,F
4598.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,11874,GDL,10397,ATL,4,F
4599.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12892,LAX,16229,YVR,3,F
4600.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,14681,SAP,10397,ATL,4,F
4601.00,AA,19805,American Airlines Inc.,American Airlines Inc.,10920,CDG,13303,MIA,2,F
4601.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11298,DFW,14677,SAL,4,F
4601.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,13487,MSP,13180,MBJ,3,F
4601.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11618,EWR,15081,BER,5,F
4602.00,B6,20409,JetBlue Airways,JetBlue Airways,14153,PLS,12478,JFK,2,F
4603.00,AC,19531,Air Canada,Air Canada,11292,DEN,16271,YYZ,4,F
4603.00,AT,19536,Royal Air Maroc,Royal Air Maroc,11070,CMN,12264,IAD,1,F
4603.00,PR,19564,Philippine Airlines Inc.,Philippine Airlines Inc.,13408,MNL,12478,JFK,3,F
4603.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,13930,ORD,11435,DUB,3,F
4604.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12016,GUM,13408,MNL,3,F
4604.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,13930,ORD,16321,ZRH,5,F
4604.00,VB,21342,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13252,MEX,12478,JFK,5,F
4604.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,13180,MBJ,13204,MCO,3,F
4605.00,LH,19554,Lufthansa German Airlines,Lufthansa German Airlines,14679,SAN,13518,MUC,3,F
4606.00,BA,19540,British Airways Plc,British Airways Plc,10693,BNA,12972,LHR,1,F
4606.00,JL,19548,Japan Air Lines Co. Ltd.,Japan Air Lines Co. Ltd.,14771,SFO,13744,NRT,4,F
4606.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,13930,ORD,13252,MEX,5,F
4607.00,LR,19556,Lacsa,Lacsa,12892,LAX,12010,GUA,1,F
4608.00,AI,19533,National Aviation Company of India Limited d/b/a Air India,National Aviation Company of India Limited d/b/a Air India,10716,BOM,12478,JFK,2,F
4608.00,B6,20409,JetBlue Airways,JetBlue Airways,11697,FLL,12010,GUA,4,F
4608.00,SQ,19572,Singapore Airlines Ltd.,Singapore Airlines Ltd.,14824,SIN,14771,SFO,5,F
4609.00,2K,21507,Aerogal,Aerogal,15455,UIO,12478,JFK,1,F
4609.00,AF,19532,Compagnie Natl Air France,Compagnie Natl Air France,14492,RDU,10920,CDG,4,F
4609.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,10397,ATL,14681,SAP,3,F
4609.00,VB,21342,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",11298,DFW,13514,MTY,5,F
4610.00,B6,20409,JetBlue Airways,JetBlue Airways,11697,FLL,13218,MDE,5,F
4610.00,B6,20409,JetBlue Airways,JetBlue Airways,12478,JFK,12010,GUA,4,F
4610.00,CA,19543,Air China,Air China,14066,PEK,12892,LAX,2,F
4610.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,14312,PVR,11292,DEN,3,F
4610.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13252,MEX,12266,IAH,2,F
4611.00,AA,19805,American Airlines Inc.,American Airlines Inc.,10312,ANU,12478,JFK,3,F
4611.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12990,LIR,11292,DEN,2,F
4612.00,AA,19805,American Airlines Inc.,American Airlines Inc.,14293,PUJ,12478,JFK,3,F
4612.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11618,EWR,14153,PLS,5,F
4613.00,AA,19805,American Airlines Inc.,American Airlines Inc.,14293,PUJ,12478,JFK,4,F
4613.00,B6,20409,JetBlue Airways,JetBlue Airways,11950,GND,12478,JFK,3,F
4613.00,EI,19623,Aer Lingus Plc,Aer Lingus Plc,11435,DUB,13204,MCO,1,F
4614.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12010,GUA,12892,LAX,4,F
4615.00,QK,20206,Jazz Aviation LP,Jazz Aviation LP,14057,PDX,16229,YVR,1,F
4615.00,RJ,19568,Alia-(The) Royal Jordanian,Alia-(The) Royal Jordanian,10287,AMM,13930,ORD,3,F
4617.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11298,DFW,14293,PUJ,2,F
