lat,lon
-33.440200,151.442900
-34.316320,150.927430
-33.181800,151.634600
-36.831800,149.934600
-33.698500,151.301190
-29.438460,153.367240
-32.356800,152.526200
-33.525230,151.320660
-35.415200,150.434600
-34.765200,150.834600
-34.340020,150.925500
-33.531800,151.384600
-35.165200,150.684600
-28.216600,153.566190
-36.548500,150.051190
-35.347100,150.473500
-29.581800,153.334600
-31.215200,152.967900
-31.165200,152.984600
-35.298500,150.467900
-29.365200,153.367910
-33.831800,151.217900
-36.245700,150.224300
-36.881800,149.917890
-36.960700,149.932910
-33.122100,151.613690
-36.997100,149.926190
-36.998200,149.926190
-36.980500,149.926190
-32.726120,152.182380
-35.088500,150.692900
-35.069900,150.684010
-33.280500,151.574800
-33.491000,151.432600
-32.706000,152.063200
-28.636640,153.633300
-28.609300,153.572300
-30.265200,153.151200
-34.331490,150.927040
-34.348950,150.920560
-36.731800,149.984600
-30.031800,153.201200
-35.783200,150.235990
-36.890200,149.934600
-36.348500,150.092900
-36.418000,150.070690
-30.168200,153.190400
-30.138000,153.200700
-30.120700,153.205400
-30.059100,153.199800
-29.964300,153.246000
-29.923500,153.266210
-29.858500,153.269810
-29.813500,153.289600
-29.793000,153.290400
-29.768500,153.297100
-29.891300,153.270400
-29.718800,153.303500
-35.380500,150.461500
-33.647400,151.278700
-35.701600,150.203990
-35.703000,150.195690
-28.178800,153.557600
-28.193200,153.564000
-28.248000,153.572100
-28.274100,153.580990
-28.303000,153.573700
-28.336000,153.575700
-28.348500,153.574600
-28.453200,153.554310
-32.712700,152.064300
-35.074600,150.788500
-30.305500,153.140700
-29.981300,153.232610
-30.079600,153.202900
-30.088800,153.200700
-30.096600,153.200700
-30.299300,153.140400
-34.942140,135.628820
-34.680530,135.347150
-34.039020,135.270060
-33.226860,134.720310
-32.948160,134.193300
-33.908600,136.585710
-34.921510,135.621080
-34.361990,135.358090
-34.270490,135.346720
-34.496290,135.218380
-34.859740,135.726180
-32.664530,134.294330
-33.180320,134.707470
-31.770340,131.841250
-36.701130,139.862560
-30.359300,153.107100
-30.365700,153.103500
-30.400700,153.081210
-13.718770,136.179820
-13.737500,136.130290
-13.770370,136.110700
-13.805360,136.110700
-14.263070,136.790270
-13.813710,136.904850
-13.759560,136.108790
-14.059840,136.417370
-14.174150,136.401750
-14.203860,136.340820
-13.712680,136.718810
-13.914730,136.791950
-12.187200,136.699100
-11.854900,131.068100
-15.645400,136.748600
-12.352500,130.873800
-12.449100,130.822240
-12.451630,130.850510
-14.366700,129.369000
-12.194900,136.678500
-12.163660,136.768040
-13.861290,136.874910
-13.935600,136.424390
-13.957200,136.418000
-14.263600,136.622190
-12.839090,130.350710
-12.275000,136.649090
-12.327800,136.932690
-12.281190,136.903690
-12.193230,136.705350
-12.495220,130.771010
-14.225950,129.433710
-12.453600,130.825730
-12.483690,130.776080
-12.464450,130.838830
-15.609190,136.669270
-12.446700,136.850690
-12.264950,136.900810
-13.943800,136.773000
-14.137890,136.424420
-14.279400,136.690000
-13.774500,136.272710
-14.209850,136.877470
-12.480010,130.776280
-12.445600,130.830460
-14.018040,136.413340
-14.159700,129.480190
-13.826400,136.519900
-13.742800,136.179200
-12.459920,130.821900
-12.311940,136.932110
-13.697500,136.189190
-13.801700,136.258000
-13.907810,136.844160
-12.687870,130.636660
-12.485410,130.775730
-12.203500,132.207310
-12.417000,136.883800
-12.053900,134.179400
-12.487620,130.775060
-11.824500,130.531010
-12.584200,130.569790
-12.178350,136.788470
-14.204480,129.446240
-12.430290,130.834620
-12.427280,130.745300
-12.187410,136.710330
-11.818300,130.614200
-15.738880,136.814100
-15.609800,136.801000
-14.566700,135.533300
-13.824500,136.800600
-15.585440,136.596570
-14.309900,129.398700
-13.847970,136.236010
-14.198060,136.423920
-13.835890,136.150770
-14.086020,136.427440
-27.503680,153.405780
-26.670350,153.108840
-26.384240,153.115510
-21.451210,149.291370
-16.866950,145.768330
-10.641000,142.142790
-18.730120,146.293620
-27.260630,153.081340
-28.166730,153.537460
-16.452300,145.409030
-25.081740,153.325760
-17.685280,146.117010
-27.426180,153.525770
-21.499540,149.370800
-24.168140,151.834380
-21.473430,149.291640
-23.182590,150.936630
-22.778700,150.805240
-18.710120,146.299730
-16.519790,145.473460
-21.783710,149.433300
-27.428950,153.543290
-20.438870,149.041570
-17.812150,146.099930
-23.484530,150.983570
-21.363710,149.307750
-28.167010,153.543580
-15.932640,145.387480
-23.170920,150.791350
-26.804240,153.141600
-23.158990,150.769630
-19.252620,146.999990
-10.642950,142.128080
-10.655450,142.120030
-19.218450,147.019700
-19.455670,147.483030
-25.281740,153.231030
-27.575070,153.327180
-24.798680,153.261600
-26.598410,153.097990
-27.244240,153.111910
-26.657850,153.104390
-21.345930,149.302200
-26.788960,153.142440
-27.564360,153.333560
-26.615000,153.101940
-23.197030,150.792460
-20.525560,148.701380
-22.881480,150.785800
-28.058680,153.442180
-27.570350,153.338560
-27.441460,153.176640
-27.975900,153.423570
-18.490400,146.315000
-16.609860,145.529710
-27.216180,153.116620
-27.209240,153.116620
-27.222570,153.115800
-27.228400,153.116070
-20.477330,148.763580
-17.624850,146.137480
-24.492860,152.039670
-23.502590,150.858020
-21.323430,149.294140
-27.599510,153.352460
-27.738050,153.366830
-19.158450,146.610290
-27.199790,153.116070
-27.252850,153.109680
-16.888740,145.827210
-25.381740,153.183840
-19.181230,146.751940
-20.835110,148.841080
-26.406740,153.113010
-27.236180,153.114690
-27.060630,153.139950
-18.630680,146.325840
-26.277300,153.066060
-10.712950,142.118640
-27.502290,153.358860
-21.944820,149.473850
-16.627910,145.548890
-17.849300,146.105550
-23.947030,151.376070
-28.108120,153.466610
-28.130620,153.488570
-28.142290,153.496080
-28.154790,153.506620
-19.016940,146.411100
-19.080560,146.474990
-19.144440,146.577770
-19.188890,146.677780
-32.796730,134.200270
-34.857640,135.768750
-35.594140,138.106930
-34.902690,137.042600
-35.261490,136.966340
-35.115190,137.501270
-35.153300,137.684880
-35.191870,136.874150
-37.475030,140.027950
-34.403110,137.942220
-33.927160,137.623440
-34.688830,135.916220
-35.311620,138.447540
-34.169780,135.275910
-34.122440,136.352740
-35.670200,137.036100
-37.854000,140.356730
-33.076910,138.041720
-33.314370,137.379730
-38.041260,140.842290
-34.571890,135.955790
-32.525200,134.224090
-35.535840,138.684690
-34.406740,137.938830
-34.698670,137.878330
-34.754270,137.477780
-32.914660,137.933980
-35.237830,137.116710
-37.570560,140.110580
-37.611700,140.169950
-35.550220,138.880880
-33.742590,135.024060
-36.019890,137.015730
-37.528930,140.119060
-34.700450,135.923410
-32.796070,134.125630
-34.464820,135.391310
-32.934180,134.140310
-35.144510,137.693150
-37.170510,139.769260
-35.667860,137.072360
-37.165170,139.776520
-35.735960,137.894440
-34.195310,136.301560
-43.120000,147.340000
-41.854990,148.276980
-41.380000,148.289990
-42.390000,145.230000
-42.940000,147.350010
-43.020000,147.920000
-43.450000,146.960010
-39.990000,143.880010
-41.030000,145.820010
-43.540000,146.880010
-33.253540,134.690860
-32.012520,132.172650
-35.651950,137.121840
-34.911540,137.014130
-35.723450,137.898830
-32.084800,132.981830
-34.505990,135.389400
-34.687920,135.915340
-33.896100,137.625890
-34.526070,137.482210
-34.585970,135.958450
-33.147820,134.418460
-37.593890,140.140610
-35.955400,136.626560
-35.152680,136.914310
-35.632360,138.112900
-34.686020,135.376850
-33.282280,134.744630
-34.364600,137.991710
-34.970350,136.136810
-35.976930,137.617910
-34.636680,138.436400
-34.543560,135.225750
-34.463790,135.179790
-34.722970,135.881010
-37.331920,139.861140
-35.761010,137.889570
-35.668080,137.617950
-35.790390,137.858440
-34.815630,138.511410
-34.568690,135.947650
-32.557040,134.255510
-33.098740,137.523640
-33.331140,134.803180
-33.782620,136.888750
-34.624760,135.451430
-33.981830,135.252810
-34.989780,136.151900
-33.651020,134.883130
-33.834060,136.733200
-34.508360,135.281390
-35.415000,138.327410
-35.654330,138.154970
-34.900350,137.243070
-34.522150,137.479290
-37.781610,140.312550
-35.864490,137.936370
-35.726570,137.894550
-33.118580,137.492930
-34.272040,138.157780
-34.339290,136.160170
-32.022000,132.193540
-42.200000,145.179990
-43.440000,146.929990
-43.050000,147.260000
-41.110000,146.070010
-42.780000,147.510000
-40.910000,144.649990
-43.270000,147.149990
-40.860000,145.480000
-41.140000,146.160000
-42.150000,148.070010
-42.200000,145.200000
-42.740000,147.880010
-42.590000,147.910000
-42.370000,145.390000
-41.500000,148.270000
-42.480000,147.990000
-40.110000,148.289990
-43.570000,146.899990
-43.150000,147.860000
-40.360000,148.050000
-42.880000,147.660000
-43.530000,146.560000
-43.280000,145.820010
-40.840000,147.679990
-40.910000,145.539990
-42.860000,147.600010
-34.510170,137.342130
-34.529360,137.359390
-35.596070,137.447110
-33.884050,135.186310
-38.029270,140.581090
-35.159460,138.469510
-35.631220,138.469300
-35.638950,138.283200
-35.638620,138.401340
-35.638710,138.386670
-35.687890,136.880910
-35.536320,138.678710
-37.162700,139.759490
-35.521110,138.695330
-37.124420,139.795610
-35.538520,138.649640
-36.857420,139.826540
-37.162800,139.766530
-34.741080,138.537600
-37.164910,139.780320
-35.536090,138.669810
-37.173100,139.745190
-37.159430,139.749700
-40.970000,147.369990
-43.360000,147.330000
-40.560000,144.770000
-40.000000,147.880010
-40.800000,145.179990
-43.310000,147.020000
-43.210000,147.060000
-42.900000,147.810000
-41.200000,146.580000
-42.760000,147.880010
-40.690000,145.050000
-41.170000,146.369990
-40.444000,144.947100
-40.990000,145.740000
-40.990000,147.390000
-41.080000,144.670000
-41.570000,148.310000
-41.161270,146.351560
-41.090000,146.690000
-41.142070,146.604880
-43.340000,146.060000
-42.360000,148.010000
-39.860000,147.760000
-43.340000,147.320010
-41.000000,147.410000
-41.410000,148.280000
-41.280000,148.350010
-39.924820,143.842840
-43.500000,146.960010
-42.410000,145.520000
-43.150000,147.850010
-42.425930,145.523010
-43.530000,146.310000
-40.810000,145.289990
-43.000000,147.320010
-43.110000,147.310000
-43.310000,147.310000
-42.640000,148.030000
-42.870000,147.970000
-41.162070,146.356920
-42.740000,147.890000
-39.840000,147.789990
-41.200000,146.899990
-40.850000,147.899990
-42.990090,147.329330
-39.850000,147.770000
-41.180000,146.920000
-41.130000,148.260000
-40.440000,148.100010
-43.160000,147.860000
-39.954310,143.864760
-40.078110,144.039280
-42.250000,148.280000
-40.250000,148.060000
-43.410000,147.100010
-41.151980,146.179940
-43.020000,147.490000
-42.910000,147.820010
-42.870000,147.619990
-40.010000,147.869990
-43.340000,147.220000
-42.220000,145.179990
-40.460000,148.410000
-43.430000,147.220000
-43.170000,147.330000
-41.160000,146.340000
-40.640000,144.720000
-40.100690,143.985330
-43.070000,147.280000
-41.040000,145.860000
-42.220000,148.270000
-42.160000,148.070010
-42.970000,145.550000
-40.850000,145.390000
-42.956850,147.534250
-40.860000,147.590000
-40.480000,148.360000
-42.930000,147.820010
-42.230000,148.020000
-42.820000,147.550000
-39.760000,147.980000
-43.030000,147.410000
-40.190000,148.030000
-42.610000,148.030000
-41.550000,148.280000
-42.230000,145.270000
-40.400000,147.980000
-42.210000,148.030000
-41.150000,146.539990
-42.260000,148.010000
-42.220000,145.190000
-43.590000,146.670000
-40.880000,144.690000
-41.140000,148.270000
-43.540000,146.890000
-42.990000,147.399990
-40.750000,145.289990
-41.000000,147.390000
-43.240000,145.920000
-40.447140,144.839240
-42.980000,147.470000
-42.440000,147.990000
-42.170000,148.280000
-40.850000,145.420000
-42.950000,147.340000
-40.750000,147.950000
-43.036070,147.434080
-43.320000,147.000000
-42.580000,148.050000
-43.408410,147.099550
-42.880000,147.390000
-42.950000,147.450000
-42.882250,147.957560
-43.430000,147.200000
-41.230000,148.289990
-43.060000,147.350010
-41.100000,146.060000
-41.230000,146.960010
-42.120000,148.070010
-42.140000,148.070010
-43.310000,147.030000
-43.460000,147.160000
-38.547090,145.341810
-38.344310,145.214860
-38.755140,143.213200
-38.809500,146.268320
-29.389040,114.957300
-33.874290,121.732100
-33.944860,120.319600
-33.861230,121.693200
-41.330000,148.250000
-43.059780,147.814890
-40.950000,147.350010
-41.190000,144.679990
-41.072090,146.804250
-42.950000,147.670000
-43.550000,146.890000
-54.500000,158.929990
-43.080000,147.320010
-40.990000,148.340000
-40.180000,147.910000
-39.650000,144.080000
-43.080000,147.289990
-40.770000,147.950000
-40.940000,144.619990
-43.450000,147.149990
-42.280000,148.000000
-39.929140,143.843870
-43.070000,147.270000
-42.880000,147.399990
-43.530000,146.929990
-39.850000,143.850010
-43.160000,147.850010
-43.290000,147.070010
-40.370000,148.000000
-40.070000,147.950000
-42.900000,147.330000
-41.010000,145.780000
-40.465100,144.771570
-41.520000,148.270000
-39.930000,147.890000
-41.300000,148.320010
-42.240000,148.010000
-42.920000,147.510000
-41.560000,148.300000
-42.600000,145.289990
-40.980000,147.390000
-54.520000,158.929990
-43.229560,147.260290
-43.240000,147.410000
-42.980000,147.399990
-41.160000,146.440000
-43.100000,147.369990
-43.570000,146.880010
-40.840000,144.710010
-42.110000,148.270000
-42.388280,145.435080
-40.880000,147.850010
-43.000000,147.410000
-43.080000,147.330000
-43.240000,147.390000
-43.056410,147.845160
-39.730000,144.100010
-39.680000,147.910000
-40.770000,145.060000
-41.150000,146.480000
-43.400000,145.980000
-41.340000,148.270000
-42.840000,147.619990
-40.000000,147.890000
-42.550000,147.869990
-43.560000,146.619990
-41.170000,146.399990
-43.051080,147.793110
-42.270000,148.289990
-41.070000,146.710010
-41.090000,148.280000
-41.861760,148.286500
-42.520000,147.960010
-43.560000,146.890000
-42.640000,147.940000
-43.150000,147.320010
-42.120000,148.300000
-43.290000,147.080000
-42.690000,148.030000
-42.889430,147.501890
-42.900000,147.440000
-40.600000,144.929990
-43.140000,147.310000
-42.300000,147.990000
-39.974180,143.882590
-42.100000,148.230000
-41.140000,146.810000
-41.370000,144.770000
-43.580000,146.880010
-42.140000,148.080000
-41.190000,146.580000
-54.490000,158.940000
-41.110000,146.820010
-40.020000,147.880010
-41.760000,148.280000
-43.055810,147.825850
-39.740000,147.910000
-43.060000,147.260000
-42.630000,148.030000
-42.970000,147.820010
-43.010000,147.410000
-41.060000,145.910000
-39.950000,148.330000
-40.500000,148.119990
-41.160000,146.560000
-41.320000,148.300000
-41.790000,145.020000
-43.440000,147.170000
-41.300000,148.300000
-41.230000,148.280000
-39.950000,148.220000
-42.950000,147.350010
-41.190000,148.270000
-41.710000,148.280000
-42.210000,145.190000
-42.850000,147.610000
-43.050000,147.320010
-42.220000,148.020000
-40.880000,147.780000
-43.307030,145.982900
-43.213480,145.804190
-40.230000,148.039990
-41.172780,146.238810
-43.520000,146.510000
-42.870000,147.920000
-42.970000,147.330000
-40.910000,147.550000
-40.250000,148.170000
-41.871930,148.302990
-39.940000,148.320010
-41.040000,145.899990
-54.503240,158.928310
-39.900000,147.789990
-42.150000,145.310000
-40.426600,144.871200
-40.860000,147.710010
-39.860000,143.850010
-39.610000,144.020000
-40.220000,148.270000
-43.120000,147.730000
-42.620000,145.300000
-40.120000,148.010000
-42.790000,147.260000
-41.060000,145.929990
-41.440000,148.270000
-40.501330,144.787190
-40.210000,148.250000
-43.120000,147.330000
-41.850000,148.270000
-42.420000,145.510000
-40.100000,148.000000
-43.030000,147.940000
-43.240000,147.090000
-42.660000,148.010000
-42.290000,148.280000
-43.230000,145.800000
-42.300000,148.280000
-42.670000,148.060000
-43.190000,147.840000
-43.120000,147.320010
-40.880000,145.520000
-41.170000,148.280000
-42.170000,148.070010
-38.383190,144.255690
-38.526260,145.369660
-38.291250,144.407910
-38.517920,145.203750
-37.573190,149.744860
-38.717640,143.728750
-38.249310,145.028750
-38.535380,145.385720
-37.983750,147.650420
-38.522910,145.363190
-38.677450,143.124360
-38.937640,146.246520
-38.510010,145.124600
-38.253750,145.025150
-38.969600,146.266310
-38.245690,145.028750
-38.243750,147.361250
-38.382190,144.775880
-38.177920,145.076250
-38.182360,145.074020
-38.366250,142.260420
-38.146790,144.369210
-37.892640,144.988190
-38.487360,145.152920
-38.226810,145.030410
-38.282910,147.311260
-38.695390,146.247460
-38.239310,145.029020
-38.335070,144.325050
-38.668440,143.110860
-38.807980,143.463900
-38.295250,147.295230
-38.459310,144.870700
-38.256530,145.024030
-38.519630,145.207630
-38.338750,145.203750
-37.805700,148.631260
-38.762050,143.380590
-38.356050,142.310930
-38.353470,144.763750
-38.290420,145.520140
-38.690970,146.311250
-38.391530,142.184590
-38.447450,147.101300
-38.752080,143.314300
-38.211810,145.051530
-38.214310,145.043470
-38.186800,145.072310
-38.748750,143.204870
-38.215140,145.034300
-37.797640,148.560700
-38.262640,145.018190
-38.271530,145.006530
-38.752800,143.319330
-38.088750,147.571530
-38.393750,144.791250
-39.025420,146.319580
-38.342360,141.607630
-38.479440,145.011530
-38.657360,146.667920
-38.380270,144.773970
-37.829030,148.188750
-38.715140,146.667630
-38.419580,145.076810
-38.424860,145.070970
-38.335930,144.705310
-38.706270,143.160660
-37.599580,149.730970
-38.177920,145.078480
-38.810340,146.235800
-38.574860,146.952910
-37.805140,148.620130
-38.129910,144.356390
-38.715970,143.168470
-38.218400,145.032230
-38.401610,144.802080
-37.807920,148.725690
-37.839310,144.917470
-38.544300,145.446240
-38.214880,145.037720
-37.609590,149.720140
-37.866250,148.065410
-38.359860,141.439860
-38.508750,145.131810
-38.792360,143.622910
-38.622640,142.962080
-38.552360,143.984860
-38.213970,145.040290
-38.437080,145.045410
-38.505140,145.252360
-38.395700,145.160970
-38.343470,144.748200
-38.396810,145.175980
-38.391910,142.232440
-39.024720,146.305280
-38.427920,144.834850
-38.120690,144.360410
-38.352920,144.735140
-38.827430,143.484600
-38.200420,145.065410
-38.754860,143.359300
-38.389860,142.173190
-37.775420,148.980420
-38.253750,147.348760
-38.285370,144.462800
-38.513280,145.178160
-38.689940,146.333540
-38.137140,144.355290
-38.398290,145.183950
-38.316960,144.352500
-38.551780,146.977010
-33.941530,120.155700
-33.923190,120.045100
-20.841450,116.366900
-29.211820,114.901200
-29.169590,114.888100
-33.900670,121.778200
-29.126260,114.873700
-20.469720,116.586900
-35.020190,117.363200
-35.032130,117.307100
-34.397370,119.404900
-29.948770,114.974000
-28.794040,114.611200
-16.117140,123.781900
-34.458760,119.396500
-33.927080,120.031000
-32.057780,115.741400
-20.627830,117.736900
-24.591510,113.509700
-34.092600,123.204000
-35.015470,116.751500
-33.226300,115.682300
-31.872220,115.751700
-34.929060,118.210100
-33.148800,115.685100
-34.453760,119.365700
-33.886950,121.861300
-34.161590,115.027900
-25.541240,113.492800
-34.374600,119.416200
-31.897500,115.754400
-33.201300,115.682900
-31.730280,115.718100
-32.088060,115.754200
-35.116080,117.900940
-29.425430,114.970600
-31.994340,115.500100
-28.760980,114.615100
-35.030190,116.714000
-34.990190,116.736300
-20.405350,115.571300
-34.867500,116.217500
-35.064900,117.641800
-31.995830,115.750600
-34.983800,117.423200
-33.404360,115.600700
-34.453490,119.288200
-35.090350,117.637220
-33.612980,115.111200
-35.121290,117.634000
-19.709190,120.768800
-34.425990,119.397600
-31.930000,115.753900
-34.505160,119.230100
-33.888450,121.849600
-29.876550,114.978700
-16.150540,123.775400
-34.848330,116.118100
-20.383400,115.548600
-28.681540,114.607000
-33.984370,114.989900
-33.928260,114.991000
-28.784040,114.590900
-35.015730,118.003200
-32.520180,115.704300
-34.973790,117.470700
-34.362780,119.519700
-33.880120,121.885400
-35.031310,116.606800
-34.436940,115.601700
-33.313240,115.636500
-33.584370,115.014600
-32.234770,126.168900
-33.947130,114.992870
-32.245560,115.756700
-32.013730,115.477140
-32.028330,115.748300
-33.582140,115.097300
-35.049360,116.629600
-33.878730,121.896200
-29.883770,114.979000
-34.737500,115.956900
-35.004360,116.534300
-31.838890,115.749700
-34.004310,119.790100
-35.016850,117.204300
-33.574640,115.089000
-31.868610,115.751700
-24.795120,113.633900
-32.226980,127.434800
-31.699610,115.704300
-33.514640,115.517600
-34.991020,117.481300
-33.890410,120.793200
-33.102680,115.686500
-33.935420,119.992600
-34.450150,119.356000
-15.025810,125.355400
-25.165280,113.802200
-16.178040,124.400200
-34.922670,118.217900
-35.030190,117.331300
-28.776540,114.583900
-34.468490,118.904600
-32.276940,115.722200
-32.011560,115.544500
-22.041110,114.115600
-34.765760,115.966800
-34.376350,119.484560
-33.519080,115.511000
-33.870950,121.671500
-32.034720,115.744700
-32.878790,115.647600
-33.827340,121.296200
-35.026580,116.997600
-33.746030,114.989900
-17.579170,122.153000
-20.380350,115.548000
-27.743200,114.143600
-34.470430,119.108200
-31.999540,115.490830
-17.990560,122.192700
-34.982680,117.417600
-34.813810,116.003200
-33.886750,121.855780
-34.996860,116.711500
-29.253210,114.920100
-26.215130,113.773600
-35.110180,117.629600
-33.535750,115.031200
-35.035750,116.740400
-33.825120,121.473400
-34.438210,119.397400
-23.123160,113.765500
-33.653810,115.020400
-29.296690,114.924500
-31.880820,115.753610
-34.969630,117.386000
-33.465750,115.559300
-34.484600,119.275100
-21.633690,115.112200
-21.636750,115.101100
-31.981390,115.752200
-28.810150,114.620900
-34.299440,119.501900
-28.775150,114.604500
-21.950370,114.138900
-34.238480,119.524000
-31.876670,115.751100
-22.076480,113.896600
-33.892340,121.824300
-16.075260,124.469100
-20.417570,115.579700
-27.930700,114.132500
-32.307500,115.724200
-35.026300,117.253500
-20.457850,115.543000
-33.953470,119.977100
-33.878170,121.876800
-33.971250,119.850700
-33.934830,122.546800
-20.695280,115.413600
-20.637550,117.741100
-33.622420,115.406000
-33.640280,115.024200
-34.522420,115.722900
-16.173600,123.576600
-33.109600,151.647100
-34.287540,150.949190
-33.731800,151.301190
-33.920650,151.258290
-33.518000,151.332900
-30.256800,153.134600
-35.031800,150.784610
-16.760410,145.673870
-16.785130,145.699980
-28.022570,153.434400
-35.331800,150.484600
-33.606800,151.334600
-29.434910,153.364340
-30.192100,153.171010
-33.528520,151.314740
-30.281800,153.134600
-33.531800,151.342900
-33.800580,151.298220
-28.396600,153.566800
-26.530070,153.092990
-26.821180,153.121610
-23.216110,150.793060
-27.978400,153.429690
-26.447020,153.103840
-28.041110,153.438050
-26.681110,153.121670
-16.596170,145.522450
-24.915070,153.281310
-26.480070,153.098540
-19.977760,148.232150
-21.388160,149.313580
-28.118670,153.472730
-27.993120,153.424130
-16.779440,145.687230
-16.808890,145.726100
-39.890000,147.760000
-35.796230,137.802380
-35.994670,137.354690
-35.293540,138.445220
-40.840000,145.330000
-42.540000,147.880010
-40.850000,145.410000
-42.390000,147.980000
-43.380000,147.179990
-41.720000,144.960010
-39.890000,144.100010
-40.870000,145.460010
-41.080000,146.750000
-41.140000,146.539990
-42.200000,148.039990
-42.979430,147.327220
-41.174140,146.289600
-41.620000,148.310000
-40.850000,145.350010
-41.000000,147.179990
-40.750000,144.950000
-42.770000,147.260000
-39.750000,147.880010
-43.080000,147.670000
-42.890000,147.330000
-40.910000,145.560000
-42.180000,148.060000
-40.770040,145.285770
-39.670000,143.910000
-38.369580,144.282640
-31.938060,115.753900
-32.112780,115.762800
-33.571300,115.461800
-32.018890,115.750800
-31.785560,115.733100
-31.857220,115.750600
-31.672220,115.690300
-32.273890,115.730000
-31.893890,115.754400
-31.829440,115.744700
-32.073430,115.751350
-34.590200,150.876200
-39.830000,143.860000
-42.970000,145.580000
-42.820000,147.490000
-34.294740,150.943220
-16.897080,145.907200
-28.163400,153.518280
-38.345690,144.727360
-37.803740,148.338820
-41.060000,146.800000
-32.300490,126.585650
-35.103360,150.693390
-33.037880,134.231130
-41.881280,148.305030
-32.500410,133.288580
-14.129130,129.496360
-33.991370,151.238140
-35.078070,137.746270
-35.209970,138.470390
-37.991150,145.043110
-38.510300,145.158920
-43.195050,145.931950
-40.449430,144.846280
-21.807820,114.097890
-34.979070,138.510210
-38.464400,145.176440
-16.358690,145.415550
-12.339880,130.917250
-35.561810,138.888070
-23.200450,150.791510
-33.957650,134.264730
-34.839190,138.477900
-35.513400,138.710760
-34.901950,137.197330
-23.273440,113.785660
-20.091140,148.503510
-34.055110,151.154990
-33.810680,151.254760
-32.720470,152.183550
-14.678880,145.469630
-14.663560,145.473580
-14.652060,145.451880
-14.665530,145.452140
-14.668770,145.444910
-14.670120,145.444440
-14.670660,145.443360
-14.671570,145.442740
-14.674580,145.446170
-14.681560,145.451500
-14.681000,145.453600
-14.679440,145.460140
-14.681620,145.464820
-14.699530,145.452720
-14.695150,145.446950
-38.403230,142.514310
-34.787370,138.481720
-14.679420,145.447570
-17.731440,146.104260
-33.838920,151.279370
-15.514080,145.273850
-34.007220,151.193050
-23.935290,151.353190
-33.749790,151.298990
-27.325720,153.438660
-27.057330,153.198810
-33.875080,121.736480
-21.808830,114.095030
12.417190,-69.884130
12.540240,-70.063420
13.257070,-59.557550
13.073550,-59.589250
13.269360,-59.564290
13.066670,-59.550000
13.239090,-59.545230
13.257000,-59.644230
13.106590,-59.443800
13.274570,-59.566690
13.066600,-59.569570
13.071180,-59.583050
51.150000,2.700000
51.349150,3.273850
51.354680,3.291220
32.355560,-64.660000
32.308330,-64.868060
32.264720,-64.795000
32.261110,-64.802500
32.334440,-64.681670
32.252500,-64.819170
32.252780,-64.818610
32.253330,-64.817780
32.253330,-64.817500
32.253610,-64.816940
32.332910,-64.739150
32.272760,-64.776550
32.322570,-64.708420
32.248870,-64.833140
32.249020,-64.831060
32.267170,-64.788730
12.066670,-68.216670
12.300000,-68.350000
12.283330,-68.400000
12.233330,-68.400000
-4.900000,-37.183330
-4.616670,-37.583330
-3.848840,-32.436190
-4.933330,-36.916670
-3.633330,-38.683330
-4.140210,-38.122560
-4.966670,-36.833330
-4.800000,-37.250000
-4.550000,-37.666670
-3.666670,-38.650000
-3.725000,-38.458330
-3.841710,-32.417860
-3.583330,-38.766670
-3.947230,-38.276540
-4.050000,-38.183330
-4.933330,-37.033330
-4.905000,-37.200280
-3.900000,-38.333330
-3.783330,-38.416670
-8.094440,-34.880560
-7.995830,-34.838890
-3.705560,-38.554170
-3.712500,-38.544440
-3.718060,-38.515280
-3.720830,-38.505560
-3.725000,-38.495830
-3.720830,-38.480560
-1.083330,-45.883330
-6.976670,-34.835000
-6.966670,-34.853330
-6.966670,-34.835000
-6.988330,-34.846670
-6.985000,-34.828330
-6.975000,-34.830000
-6.933330,-34.866670
-6.915560,-34.858330
-6.903330,-34.858330
-5.788330,-35.188330
-5.796670,-35.193330
-7.793330,-34.836670
-22.816670,-43.166670
-22.954730,-43.164870
-22.947100,-43.164010
-24.481760,-47.129370
-22.789330,-43.231280
-24.014020,-46.272730
-30.383330,-51.050000
-25.366670,-48.183330
-23.183330,-44.300000
-20.333330,-40.266670
-22.975100,-43.705900
-22.820880,-43.226900
-10.666670,-36.733330
-22.800000,-43.183330
-22.823770,-43.166980
-23.025030,-43.457770
-22.816670,-43.250000
-23.033330,-43.486390
-24.000000,-46.266670
-22.815680,-43.176910
-20.283330,-40.233330
-24.250000,-46.916670
-23.050000,-43.533330
-22.783400,-43.184280
-23.002470,-43.640670
-22.200000,-41.450000
-25.616670,-48.450000
-22.993500,-44.089500
-23.041440,-43.630890
-22.950000,-42.333330
-25.766670,-48.516670
-22.964230,-43.171090
-22.986780,-43.220200
-24.616670,-47.316670
-23.969200,-46.348870
-22.833330,-43.166670
-10.250000,-36.200000
-23.004520,-43.400690
-23.970410,-46.362300
-20.366670,-40.283330
-22.450000,-41.850000
-22.791900,-43.244800
-23.907040,-46.156200
-22.986540,-43.207470
-23.762820,-45.886520
-23.083330,-43.566670
-22.792410,-43.168650
-24.017590,-46.292280
-23.047130,-43.526390
-24.014460,-46.414830
-22.782630,-43.178360
-23.970410,-46.333590
-23.998640,-46.314870
-23.000000,-43.266670
-22.829580,-43.236070
-22.788230,-43.214110
-22.116670,-41.166670
