name,lat,lon,country_code,feature_code
Captain Roger W Wheeler State Beach,41.370940,-71.496720,US,BCH
Charleston Beach,41.195100,-71.593110,US,BCH
Charlestown Beach,41.358430,-71.648120,US,BCH
Collins Beach,41.459820,-71.360610,US,BCH
Conochet Club Beach,41.439820,-71.446720,US,BCH
Crescent Beach,41.191210,-71.563390,US,BCH
Dunes Park Beach,41.328990,-71.764510,US,BCH
East Beach,41.345100,-71.682290,US,BCH
East Matunuck State Beach,41.376490,-71.528670,US,BCH
Dunes Club Beach,41.441770,-71.442280,US,BCH
Easton Beach,41.487600,-71.291160,US,BCH
Edgewood Beach,41.778430,-71.390890,US,BCH
Fenway Beach,41.328710,-71.761180,US,BCH
Fogland Beach,41.558160,-71.216990,US,BCH
Galilee Beach Club Beach,41.374820,-71.508670,US,BCH
Goddard Memorial State Park Beach,41.666210,-71.435610,US,BCH
Gooseberry Beach,41.460100,-71.321160,US,BCH
Grimmells Beach,41.622320,-71.228940,US,BCH
Hazard Beach,41.459820,-71.325330,US,BCH
Hazard Beach,41.459820,-71.322550,US,BCH
Island Park Beach,41.621210,-71.235600,US,BCH
Juniper Trail Beach,41.701210,-71.246710,US,BCH
King Park Beach,41.477600,-71.318110,US,BCH
Longmeadow Beach,41.702320,-71.364500,US,BCH
Mackeral Cove Beach,41.488990,-71.382830,US,BCH
Mansion Beach,41.201490,-71.559780,US,BCH
Matunuck Beach,41.373710,-71.545060,US,BCH
Misquamicut Fire District Beach,41.320660,-71.813680,US,BCH
Misquamicut State Beach,41.323710,-71.802850,US,BCH
Monhegan Bluffs Beach,41.150940,-71.560050,US,BCH
Navy Beach,41.492600,-71.246990,US,BCH
Ninigret Beach,41.380660,-71.647560,US,BCH
North Kingstown Beach,41.609820,-71.414780,US,BCH
North Kingstown Town Beach,41.565100,-71.442830,US,BCH
North Ligth Beach,41.230100,-71.575330,US,BCH
Ocean House Beach,41.306770,-71.855900,US,BCH
Old Salt Work Beach,41.481490,-71.360050,US,BCH
Pebbly Beach,41.167330,-71.550610,US,BCH
Pebby Beach,41.166770,-71.550890,US,BCH
Peckham Beach,41.518440,-71.231990,US,BCH
Plum Beach,41.524550,-71.418670,US,BCH
Plum Point Beach,41.531210,-71.417280,US,BCH
Rocky Point Beach,41.672050,-71.373390,US,BCH
Roger Wheeler State Beach,41.370940,-71.500890,US,BCH
Roy Carpenters Beach,41.372600,-71.560610,US,BCH
Salty Brine State Beach,41.375380,-71.511720,US,BCH
Sam Ferretti Blue Shutters Town Beach,41.339270,-71.698120,US,BCH
Sand Hill Cove State Beach,41.375940,-71.501720,US,BCH
Sandy Point Beach,41.660380,-71.410610,US,BCH
Sandy Point Beach,41.549550,-71.234770,US,BCH
Scarborough South State Beach,41.380380,-71.477830,US,BCH
Scarborough State Beach,41.389820,-71.473110,US,BCH
Scotch Beach,41.193160,-71.563940,US,BCH
Seaside Beach Club Beach,41.328990,-71.767570,US,BCH
Second Beach,41.484830,-71.256440,US,BCH
Sunset Beach,41.552880,-71.385890,US,BCH
Teddy Beach,41.622880,-71.222820,US,BCH
Vaills Beach,41.148710,-71.572280,US,BCH
Warren Town Beach,41.717050,-71.285050,US,BCH
Watch Hill Beach Association Beach,41.308990,-71.859510,US,BCH
Weekapaug Beach,41.330260,-71.738410,US,BCH
Weekapaug Inn Beach,41.326770,-71.750620,US,BCH
West Beach,41.221770,-71.576450,US,BCH
Westerly Town Beach,41.328160,-71.772010,US,BCH
Willow Dell Beach,41.373160,-71.557840,US,BCH
Middle Beach,41.278710,-72.442310,US,BCH
Nelson Beach,41.965100,-70.669480,US,BCH
Alvord Beach,41.113430,-73.325670,US,BCH
Attawan Beach,41.303430,-72.205080,US,BCH
Bayview Beach,41.206210,-73.033990,US,BCH
Bluff Point Beach,41.316490,-72.037570,US,BCH
Burial Hill Beach,41.116760,-73.314840,US,BCH
Burwells Beach,41.222600,-73.003160,US,BCH
Bushy Point Beach,41.319540,-72.047020,US,BCH
Calf Pasture Beach,41.086760,-73.392060,US,BCH
Chalker Beach,41.277880,-72.410360,US,BCH
Chapman Strand (historical),41.278430,-72.404530,US,BCH
Chapman Beach,41.277040,-72.419250,US,BCH
Clinton Beach,41.267600,-72.495920,US,BCH
Circle Beach,41.267040,-72.651760,US,BCH
Clinton Town Beach,41.267600,-72.519530,US,BCH
Compo Beach,41.106490,-73.350670,US,BCH
Bannings Beach,33.374750,-118.353680,US,BCH
Aeneas Beach,36.611900,-121.897450,US,BCH
Agate Beach,37.897430,-122.710820,US,BCH
Alamitos Bay Beach,33.756130,-118.131450,US,BCH
Aliso Beach,33.510030,-117.752550,US,BCH
Amarillo Beach,34.029730,-118.706200,US,BCH
Arch Beach,33.521690,-117.764780,US,BCH
Arched Rock Beach,38.367690,-123.072780,US,BCH
Arroyo De Los Frijoles Beach,37.225780,-122.409420,US,BCH
Avals Beach,38.231590,-122.982220,US,BCH
Baker Beach,37.794370,-122.483310,US,BCH
Balboa Beach,33.583080,-117.901450,US,BCH
Baywood Park Beach,35.330250,-120.844070,US,BCH
Ben Weston Beach,33.361970,-118.485080,US,BCH
Big Rock Beach,34.037230,-118.615360,US,BCH
Black Point Beach,38.686300,-123.432510,US,BCH
Blacks Beach,32.892550,-117.253650,US,BCH
Blind Beach,38.436030,-123.121950,US,BCH
Blue Gums Beach,38.226860,-122.977220,US,BCH
Bonny Doon Beach,36.999670,-122.181640,US,BCH
Boomer Beach,32.850050,-117.274200,US,BCH
Bowling Ball Beach,38.870740,-123.658350,US,BCH
Brazil Beach,38.234090,-122.956670,US,BCH
Button Shell Beach,33.405030,-118.368960,US,BCH
Cabrillo Beach,33.709460,-118.282850,US,BCH
El Capitan Beach,34.459710,-120.027360,US,BCH
Capitola Beach,36.971620,-121.951630,US,BCH
Carbon Beach,34.038900,-118.658700,US,BCH
Carmel Beach,36.550240,-121.929120,US,BCH
Carmel Beach,38.373250,-123.077500,US,BCH
Castle Rock Beach,34.040560,-118.563420,US,BCH
Cayucos Beach,35.448580,-120.905740,US,BCH
Central Beach,32.684220,-117.186980,US,BCH
Childrens Pool Beach,32.847830,-117.278370,US,BCH
China Beach,37.789930,-122.488580,US,BCH
China Cove Beach,33.598080,-117.879500,US,BCH
China Ladder Beach,37.067450,-122.256640,US,BCH
Christi Beach,34.026670,-119.875960,US,BCH
Clam Beach,38.515470,-123.254170,US,BCH
Coast Royale Beach,33.505300,-117.748390,US,BCH
Coleman Beach,38.365190,-123.071110,US,BCH
Cooks Beach,38.789630,-123.561120,US,BCH
Coronado City Beach,32.684770,-117.187810,US,BCH
Coronado Shores Beach,32.676440,-117.174480,US,BCH
Corral Beach,34.033060,-118.733140,US,BCH
La Costa Beach,34.037790,-118.642310,US,BCH
Cove Beach,37.117170,-122.308860,US,BCH
Cowell Beach,36.961060,-122.024960,US,BCH
Crown Point Shores,32.785330,-117.231980,US,BCH
Del Monte Beach,36.604130,-121.871900,US,BCH
Devils Slide Beach,37.565220,-122.514420,US,BCH
Dog Beach,32.755330,-117.253090,US,BCH
Doran Beach,38.313530,-123.039720,US,BCH
Drakes Beach,38.027430,-122.961660,US,BCH
Driftwood Beach,38.196590,-122.966110,US,BCH
Dunes Beach,37.483830,-122.452750,US,BCH
East Beach,34.416660,-119.664020,US,BCH
Elmar Beach,37.474390,-122.448030,US,BCH
Empire Landing,33.426970,-118.434520,US,BCH
Encinal Beach,34.038900,-118.890090,US,BCH
Escondido Beach,34.024730,-118.768420,US,BCH
Fan Shell Beach,36.582460,-121.969120,US,BCH
Fish Rock Beach,38.803240,-123.581960,US,BCH
Four Mile Beach,36.966340,-122.122740,US,BCH
Francis Beach,37.469390,-122.446090,US,BCH
Frenchys Cove Beach,34.007230,-119.410390,US,BCH
Gallagher Beach,33.370580,-118.348680,US,BCH
Gallinas Beach,38.015480,-122.504980,US,BCH
Gaviota Beach,34.470820,-120.224590,US,BCH
Gleason Beach,38.389640,-123.085560,US,BCH
Goat Rock Beach,38.446580,-123.126390,US,BCH
El Granada Beach,37.500220,-122.470810,US,BCH
Hamilton Beach,33.353920,-118.329520,US,BCH
Harbor Beach,33.205040,-117.394210,US,BCH
Hendrys Beach,34.400830,-119.739300,US,BCH
Hidden Beach,36.510240,-121.941900,US,BCH
Hollywood Beach,34.164170,-119.230390,US,BCH
Hooper Beach,36.970230,-121.955240,US,BCH
Hope Ranch Private Beach,34.413050,-119.776250,US,BCH
Huntington City Beach,33.653350,-117.998120,US,BCH
Island Beach,36.804680,-121.788010,US,BCH
Jenner Beach,38.454080,-123.133060,US,BCH
Jetty Beach,36.809680,-121.789950,US,BCH
Johnsons Landing,33.468640,-118.532020,US,BCH
La Jolla Beach,34.082780,-119.035380,US,BCH
La Jolla Shores Beach,32.861440,-117.255310,US,BCH
Kehoe Beach,38.154920,-122.948890,US,BCH
Kelham Beach,37.992430,-122.816100,US,BCH
Kellers Beach,37.920760,-122.386640,US,BCH
Kirby Beach,37.826590,-122.489970,US,BCH
Laguna Point Beach,39.490440,-123.796960,US,BCH
Las Tunas Beach,34.039450,-118.593690,US,BCH
Leadbetter Beach,34.401110,-119.699300,US,BCH
Limantour Beach,38.028260,-122.898610,US,BCH
Lincoln Beach,36.960510,-121.994680,US,BCH
Little Corona Del Mar Beach,33.590300,-117.869500,US,BCH
Lorenzo Beach,33.473640,-118.566470,US,BCH
Macabee Beach,36.615790,-121.899400,US,BCH
Main Beach,33.541690,-117.784780,US,BCH
Malibu Beach,34.031950,-118.688420,US,BCH
Manhattan Beach,37.430770,-122.439980,US,BCH
Marine Street Beach,32.836990,-117.281430,US,BCH
Marshall Beach,38.162420,-122.915000,US,BCH
Mateo Coast State Beaches,37.477720,-122.449420,US,BCH
McClures Beach,38.187420,-122.965280,US,BCH
Miramar Beach,37.493270,-122.460250,US,BCH
Miwok Beach,38.360470,-123.068890,US,BCH
Monastery Beach,36.523570,-121.927180,US,BCH
Montara Beach,37.546880,-122.514980,US,BCH
Moonstone Beach,33.388920,-118.367850,US,BCH
Moonstone Beach,35.574970,-121.113800,US,BCH
Moran Lake Beach,36.956340,-121.978020,US,BCH
More Mesa Beach,34.416390,-119.808470,US,BCH
Morro Rock Beach,35.371360,-120.866010,US,BCH
Moss Beach,36.609960,-121.948290,US,BCH
Muir Beach,37.859650,-122.576920,US,BCH
Naples Beach,37.488550,-122.455810,US,BCH
Newport Beach,33.590580,-117.918950,US,BCH
North Beach,38.077150,-122.975830,US,BCH
North Beach,32.686160,-117.192530,US,BCH
North Beach,34.045840,-118.946210,US,BCH
North Moss Beach,36.617460,-121.942180,US,BCH
North Salmon Creek Beach,38.357140,-123.067780,US,BCH
North Star Beach,33.625020,-117.893390,US,BCH
Ocean Beach,37.766100,-122.510700,US,BCH
Ocean Beach City Beach,32.740050,-117.255310,US,BCH
Oceanside City Beach,33.195310,-117.385320,US,BCH
Oil Piers Beach,34.350830,-119.425120,US,BCH
Ormond Beach,34.136950,-119.184270,US,BCH
Palisades Beach,34.023340,-118.513140,US,BCH
Palomarin Beach,37.930200,-122.745270,US,BCH
Panther Beach,36.993010,-122.170520,US,BCH
Parsons Landing,33.472800,-118.551750,US,BCH
Pebble Beach,36.566630,-121.947460,US,BCH
Pebble Beach,37.236890,-122.416360,US,BCH
Pebble Beach,38.696580,-123.439730,US,BCH
Perles Beach,37.854930,-122.438580,US,BCH
Pescadero Beach,37.262170,-122.413310,US,BCH
Pfeiffer Beach,36.238570,-121.817460,US,BCH
Phillip Burton Memorial Beach,37.706880,-122.502470,US,BCH
La Playa,32.709220,-117.236980,US,BCH
Poche Beach,33.440860,-117.645610,US,BCH
Point Molate Beach,37.945200,-122.414140,US,BCH
Point Mugu Beach,34.085560,-119.057050,US,BCH
Point Reyes Beach,38.083260,-122.973330,US,BCH
Pomponio Beach,37.292170,-122.407200,US,BCH
Portuguese Beach,38.381860,-123.081670,US,BCH
Potbelly Beach,36.977450,-121.928850,US,BCH
Pudding Creek Beach,39.455440,-123.806130,US,BCH
Puerco Beach,34.031400,-118.718700,US,BCH
Quarry Beach,37.859090,-122.421080,US,BCH
Rat Beach,33.803630,-118.394800,US,BCH
Red Rock Beach,37.889370,-122.632760,US,BCH
Red; White and Blue Beach,36.976340,-122.141910,US,BCH
Redondo Beach,37.440220,-122.443590,US,BCH
Refugio Beach,34.462770,-120.070140,US,BCH
Ribbon Beach,33.449750,-118.579530,US,BCH
Rincon Beach,34.335550,-119.407060,US,BCH
Rio Del Mar Beach,36.963840,-121.897730,US,BCH
Rockaway Beach,37.609940,-122.497480,US,BCH
Rodeo Beach,37.829930,-122.536920,US,BCH
Saint Malo Beach,33.166980,-117.360590,US,BCH
San Carlos Beach,36.609680,-121.895510,US,BCH
San Clemente City Beach,33.427250,-117.628380,US,BCH
San Gregorio Beach,37.323000,-122.403310,US,BCH
San Pedro Beach,37.598270,-122.502750,US,BCH
Sand Beach,37.271330,-122.410530,US,BCH
Sand Dollar Beach,35.923850,-121.468550,US,BCH
Sand Springs Beach,37.855480,-122.428580,US,BCH
Sandy Beach,36.506910,-121.939400,US,BCH
Sandy Beach,37.742710,-122.217470,US,BCH
Santa Cruz Beach,36.963560,-122.018570,US,BCH
Santa Maria Beach,38.015200,-122.853600,US,BCH
Scott Creek Beach,37.040230,-122.229970,US,BCH
Sculptured Beach,38.010200,-122.844710,US,BCH
Seabright Beach,36.963280,-122.008020,US,BCH
Seal Rocks Beach,37.786040,-122.508310,US,BCH
Seaside Creek Beach,39.559050,-123.766410,US,BCH
Sharp Park Beach,37.632440,-122.494700,US,BCH
Shell Beach,38.421300,-123.113060,US,BCH
Silver Strand Beach,34.150280,-119.219000,US,BCH
Ski Beach,32.775600,-117.233370,US,BCH
South Beach,34.045840,-118.930930,US,BCH
South Beach,38.049930,-122.988330,US,BCH
South Jetty Beach,34.240000,-119.266780,US,BCH
South Oceanside Beach,33.172260,-117.365320,US,BCH
South Salmon Creek Beach,38.339360,-123.068060,US,BCH
Stinson Beach,37.894370,-122.638590,US,BCH
Stump Beach,38.581860,-123.335560,US,BCH
Sullivans Beach,33.461690,-118.522860,US,BCH
Sunset Beach,36.888010,-121.833290,US,BCH
Sunshine Beach,38.035200,-122.925000,US,BCH
Surfside Beach,33.725570,-118.082560,US,BCH
Ten Mile Beach,39.526270,-123.776400,US,BCH
Three Mile Beach,36.961620,-122.112740,US,BCH
Tomales Beach,38.172980,-122.923050,US,BCH
Topanga Beach,34.038620,-118.581470,US,BCH
Torrance County Beach,33.810850,-118.391740,US,BCH
Torrey Pines City Beach,32.877270,-117.251150,US,BCH
Trancas Beach,34.033060,-118.849540,US,BCH
Trestles Beach,33.385310,-117.593940,US,BCH
Tunitas Beach,37.357720,-122.399970,US,BCH
Twin Lakes Beach,36.963280,-122.003300,US,BCH
West Beach,34.409160,-119.691800,US,BCH
Weston Beach,36.512460,-121.944400,US,BCH
Westward Beach,34.008340,-118.814810,US,BCH
White Point Beach,33.714740,-118.314240,US,BCH
Wildcat Beach,37.963260,-122.788320,US,BCH
Wilder Beach,36.953280,-122.078850,US,BCH
Windansea Beach,32.831160,-117.281150,US,BCH
Wipeout Beach,32.845050,-117.279200,US,BCH
Wreck Beach,36.234690,-121.799120,US,BCH
Wrights Beach,38.405190,-123.098890,US,BCH
Yerba Buena Beach,34.051670,-118.960650,US,BCH
Agate Beach,42.747890,-124.513720,US,BCH
Agate Beach,42.470670,-124.422050,US,BCH
Agate Beach,45.465940,-123.974580,US,BCH
Arcadia Beach,45.839270,-123.961250,US,BCH
Arizona Beach,42.615110,-124.399830,US,BCH
Baker Beach,44.076230,-124.126790,US,BCH
Bandon Beach,43.109960,-124.434670,US,BCH
Barley Beach,42.456780,-124.422050,US,BCH
Bastendorff Beach,43.345390,-124.348450,US,BCH
Cannon Beach,45.881770,-123.964310,US,BCH
Chapman Beach,45.903440,-123.964030,US,BCH
Cove Beach,45.788160,-123.968190,US,BCH
Crescent Beach,45.914550,-123.970140,US,BCH
Harris Beach,42.064280,-124.305090,US,BCH
Holly Beach,44.469840,-124.081790,US,BCH
Indian Beach,45.927880,-123.977640,US,BCH
Kiwanda Beach,45.151490,-123.974280,US,BCH
Lighthouse Beach,43.339000,-124.366510,US,BCH
Lone Ranch Beach,42.098450,-124.342880,US,BCH
Merchants Beach,43.237050,-124.392060,US,BCH
Moolack Beach,44.699840,-124.065390,US,BCH
Nehalem Beach,45.666490,-123.937360,US,BCH
Neskowin Beach,45.101220,-123.985950,US,BCH
North Beach,43.384830,-124.316510,US,BCH
Nye Beach,44.642340,-124.062340,US,BCH
Ona Beach,44.526230,-124.076230,US,BCH
Ophir Beach,42.549890,-124.395830,US,BCH
Sacchi Beach,43.264280,-124.383730,US,BCH
Short Beach,45.474820,-123.968460,US,BCH
Short Sand Beach,45.762610,-123.967360,US,BCH
Sixes Beach,42.851220,-124.545670,US,BCH
Sunset Beach,46.088720,-123.935700,US,BCH
Sunset Beach,45.974830,-123.947080,US,BCH
Sunset Beach,45.694000,-123.939020,US,BCH
Wakeman Beach,42.487330,-124.420660,US,BCH
Whisky Run Beach,43.211780,-124.395120,US,BCH
Wilson Beach,45.428160,-123.937900,US,BCH
Alki Beach,47.579260,-122.410410,US,BCH
Anaco Beach,48.486210,-122.667400,US,BCH
Blue Heron Beach,48.576500,-122.504890,US,BCH
Boulder Beach,47.803410,-124.468820,US,BCH
Caledonia Beach,47.309270,-122.431240,US,BCH
Chin-Chin-Tse-Tung,48.634270,-122.857400,US,BCH
Chito Beach,48.309520,-124.440780,US,BCH
Crescent Beach,48.695100,-122.895180,US,BCH
Des Moines Beach,47.403990,-122.330400,US,BCH
First Beach,47.903960,-124.633270,US,BCH
Flint Beach,48.420660,-122.869340,US,BCH
Fourth of July Beach,48.470100,-123.005730,US,BCH
Green Bank,48.612330,-122.861850,US,BCH
Hermosa Beach,48.727050,-122.642400,US,BCH
Hobuck Beach,48.338120,-124.664680,US,BCH
Jackson Beach,48.519820,-123.011010,US,BCH
Kayostia Beach,48.037720,-124.682280,US,BCH
Kimple Beach,48.687050,-122.956850,US,BCH
Maple Beach,47.644540,-122.856270,US,BCH
Miami Beach,47.652040,-122.838210,US,BCH
Monroe Landing,48.237880,-122.690170,US,BCH
Mount Baker Beach,47.584270,-122.287900,US,BCH
Neontawanta Beach,48.710660,-122.631290,US,BCH
North Beach,48.401490,-122.655450,US,BCH
North Beach,48.710660,-122.928240,US,BCH
Northilla Beach,47.343430,-122.462350,US,BCH
Pelican Beach,48.600380,-122.701290,US,BCH
Rialto Beach,47.917230,-124.638240,US,BCH
Ruby Beach,47.710910,-124.415480,US,BCH
Samish Beach,48.575380,-122.518500,US,BCH
Scenic Beach,47.650090,-122.847100,US,BCH
Second Beach,48.370620,-124.580510,US,BCH
Shi-Shi Beach,48.259780,-124.682740,US,BCH
Snee-oosh Beach,48.402050,-122.543780,US,BCH
Tsoo-Yess Beach,48.307010,-124.663020,US,BCH
South Beach,48.563710,-122.937960,US,BCH
South Beach,48.461490,-123.019340,US,BCH
Sunset Beach,48.502050,-122.691290,US,BCH
Sunset Beach,47.814540,-122.380970,US,BCH
Terrill Beach,48.713440,-122.890190,US,BCH
Third Beach,48.367290,-124.569400,US,BCH
Three D Beach,47.883130,-124.599930,US,BCH
Tulalip Shores,48.082870,-122.321260,US,BCH
Warmhouse Beach,48.388680,-124.663850,US,BCH
West Beach,48.231210,-122.767670,US,BCH
West Beach,48.740660,-122.671010,US,BCH
White Beach,48.610380,-122.865180,US,BCH
Yellow Banks,48.095620,-124.687170,US,BCH
Agate Beach,43.253170,-124.387340,US,BCH
Black Sand Beach,55.286110,-131.634720,US,BCH
Kahaloko,21.478360,-158.224870,US,BCH
Kahana Beach,20.974460,-156.679050,US,BCH
Kahanamoku Beach,21.281400,-157.838450,US,BCH
Kāheʻa,20.836800,-156.816440,US,BCH
Kahemanō,20.787820,-156.818040,US,BCH
Kāhili,21.211150,-156.975380,US,BCH
Kāhili Beach,22.218270,-159.385190,US,BCH
Kahōkūnui,20.905310,-156.885760,US,BCH
Kahonua,19.493220,-154.817520,US,BCH
Kahuku Golf Course Beach,21.680440,-157.944860,US,BCH
Kahului Beach,20.892900,-156.476220,US,BCH
Kai Beach,21.360560,-157.968890,US,BCH
Kaiaka Bay Beach,21.583160,-158.117210,US,BCH
Kaihalulu Beach,21.704490,-157.991380,US,BCH
Kaihalulu Beach,20.751820,-155.982710,US,BCH
Kailiili,20.806920,-156.601700,US,BCH
Ka‘iliki‘i Beach (historical),18.954800,-155.708240,US,BCH
Kailua Beach,21.407730,-157.740410,US,BCH
Kaimu Beach (historical),19.359900,-154.970140,US,BCH
Kaipapa‘u Beach,21.621070,-157.914030,US,BCH
Kaipukaihina,20.770520,-156.459520,US,BCH
Kalaeloa Beach,21.296080,-158.105150,US,BCH
Kalāhiki Beach,19.370240,-155.895990,US,BCH
Kalakala,20.884080,-156.860410,US,BCH
Kalalau Beach,22.172680,-159.659040,US,BCH
Kalama Beach,21.405250,-157.738970,US,BCH
Kalani Beach,21.200480,-157.167930,US,BCH
Kalaoa Beach,21.878620,-160.126420,US,BCH
Kalapakī Beach,21.960430,-159.350470,US,BCH
Kalapana Beach (historical),19.352470,-154.974220,US,BCH
Kalapueo,21.316030,-157.666550,US,BCH
Kaleʻia,20.790060,-156.475950,US,BCH
Kalela Beach,21.626450,-157.920810,US,BCH
Kalepolepo,20.763200,-156.459320,US,BCH
Kalihi Kai Beach,22.226940,-159.449170,US,BCH
Kalihiwai Beach,22.216360,-159.426900,US,BCH
Kaloko Beach,21.292920,-157.658670,US,BCH
Kalua,20.926050,-156.493760,US,BCH
Kaluahole,21.638200,-158.065840,US,BCH
Kaluahole Beach,21.261140,-157.821370,US,BCH
Kaluanui Beach,21.600100,-157.897300,US,BCH
Kaluhikaa Beach,20.017080,-155.822990,US,BCH
Kamakahonu Beach,19.639660,-155.997880,US,BCH
Kamaka‘ipo Beach,21.113490,-157.301390,US,BCH
Kamalino Beach,21.839230,-160.243710,US,BCH
Kamaʻole,20.722920,-156.448270,US,BCH
Kamehame Beach,19.144580,-155.465960,US,BCH
Kamokuna (historical),19.318840,-155.043330,US,BCH
Kanaio Beach,20.579900,-156.391950,US,BCH
Kanalukaha Beach,21.089430,-157.264650,US,BCH
Kanenelu Beach,21.536060,-157.839910,US,BCH
Kaʻōpala,20.982040,-156.673430,US,BCH
Kapaeloa Beach,21.628630,-158.073800,US,BCH
Kapaka Beach,21.605280,-157.901400,US,BCH
Kapahukapu Manini Beach,19.471160,-155.920940,US,BCH
Kapalaoa Beach,21.610280,-157.909420,US,BCH
Kapiolani Park Beach,21.267310,-157.822650,US,BCH
Kapua,20.969030,-156.680490,US,BCH
Kapueokahi Beach,20.758580,-155.985950,US,BCH
Kapukahehu Beach,21.140900,-157.289140,US,BCH
Kapukuwahine Beach,21.092430,-157.281220,US,BCH
Kauapea Beach,22.224240,-159.409800,US,BCH
Kauhala,21.710200,-157.981950,US,BCH
Kaukaukapapa Beach,20.535520,-156.694840,US,BCH
Kaulana Beach,20.593030,-156.600610,US,BCH
Kaulahao,20.922190,-156.374680,US,BCH
Kaunala Beach,21.682220,-158.032560,US,BCH
Kaunalā Beach,21.137590,-157.289260,US,BCH
Kaunaoa Beach,20.004560,-155.824800,US,BCH
Kaupoa Beach,21.128630,-157.296760,US,BCH
Ka‘ūpūlehu Beach,19.831180,-155.986700,US,BCH
Kauwaha Beach,21.930940,-160.166670,US,BCH
Kawa‘aloa Beach,21.197420,-157.155570,US,BCH
Kawailoa Beach,21.609620,-158.096970,US,BCH
Kawakiu Beach,21.207570,-157.249300,US,BCH
Kea‘ā Beach,20.816670,-156.067380,US,BCH
Kea‘au Beach,19.643410,-154.982720,US,BCH
Kealapūpūakiha,21.218200,-157.240030,US,BCH
Keālia Beach,19.385350,-155.901360,US,BCH
Keālia Beach,21.582620,-158.200200,US,BCH
Keālia Beach,22.095260,-159.306210,US,BCH
Keamano Beach,21.997770,-160.080710,US,BCH
Keanahaki Beach,21.791060,-160.201910,US,BCH
Keanakua,21.169690,-156.935280,US,BCH
Keawaiki,21.172650,-156.943710,US,BCH
Keawakapu Beach,20.702370,-156.445870,US,BCH
Keawalua,21.022420,-156.587610,US,BCH
Keawanui Beach,21.944360,-160.139640,US,BCH
Ke‘ehi Lagoon Beach,21.330270,-157.896810,US,BCH
Kē‘ē Beach,22.221490,-159.582940,US,BCH
Ke‘ei Beach,19.461800,-155.924780,US,BCH
Kehena Beach,19.393560,-154.930100,US,BCH
Kēōkea Beach,20.228030,-155.745650,US,BCH
Keomuku,20.851600,-156.826410,US,BCH
Keone‘ele‘ele,19.136760,-155.499440,US,BCH
Keonehelelee,21.022220,-156.625580,US,BCH
Keonenui,20.983990,-156.672750,US,BCH
Kepuhi Beach,22.223430,-159.546050,US,BCH
Kepuhi Beach,21.189410,-157.247980,US,BCH
Ki‘eki‘e Beach,21.893240,-160.217230,US,BCH
Kipu Kai Beach,21.911170,-159.390110,US,BCH
Kokololio Beach,21.624540,-157.918020,US,BCH
Kōkī,20.728750,-155.985730,US,BCH
Kōloa Beach,19.127050,-155.510520,US,BCH
Kuahine,21.419990,-157.744230,US,BCH
Kuahua,20.918570,-156.912020,US,BCH
Kualoa Sugar Mill Beach,21.520020,-157.835400,US,BCH
Kuilei Beach,21.255750,-157.804470,US,BCH
Kukio Beach,19.820980,-155.997190,US,BCH
Kulanaokalai Beach,20.826080,-156.633280,US,BCH
Kupaka,21.314620,-157.986450,US,BCH
Ku‘unahonu,21.153370,-156.710720,US,BCH
Laehau,21.538200,-158.232480,US,BCH
Lahaina Beach,20.867450,-156.675940,US,BCH
Laie,20.747790,-156.457990,US,BCH
Lā‘ie Beach,21.651290,-157.925330,US,BCH
Laniakea Beach,21.619010,-158.085230,US,BCH
Lanikai Beach,21.390140,-157.713420,US,BCH
Lanikuhonua Beach,21.342380,-158.127770,US,BCH
Laniloa Beach,21.643150,-157.919030,US,BCH
Larsens Beach,22.206400,-159.338950,US,BCH
Laukinui Beach,21.468510,-158.217560,US,BCH
Laulauwa‘a,21.459500,-158.206190,US,BCH
Liho‘ula Beach,20.732680,-155.986060,US,BCH
Lighthouse Beach,21.104280,-157.307550,US,BCH
Lopa Beach,20.803670,-156.808100,US,BCH
Lumahaʻi Beach,22.215230,-159.526520,US,BCH
Maalaea Beach,20.792980,-156.508720,US,BCH
Machida Beach,19.737830,-155.038010,US,BCH
Maeaea,21.602950,-158.106450,US,BCH
Mahai‘ula Beach,19.782000,-156.037380,US,BCH
Mahakea Beach,21.626550,-157.920870,US,BCH
Mahana Beach,18.936010,-155.646470,US,BCH
Mailiili Beach,21.426560,-158.179310,US,BCH
Maka‘alae Beach,20.708710,-155.988260,US,BCH
Makalawena Beach,19.791530,-156.028280,US,BCH
Makao Beach,21.606400,-157.903690,US,BCH
Makapu‘u Beach,21.311060,-157.660080,US,BCH
Makawehi,21.875750,-159.432690,US,BCH
Makolea Beach,19.574840,-155.967960,US,BCH
Makolea Beach,19.768160,-156.048730,US,BCH
Mākua Beach,21.529980,-158.229390,US,BCH
Mālaekahana Beach,21.667960,-157.936660,US,BCH
Maluaka Beach,20.646760,-156.442670,US,BCH
Maniniholo Beach,22.220580,-159.566170,US,BCH
Maniniowali Beach,19.807670,-156.010370,US,BCH
Manners Beach,21.359890,-158.131950,US,BCH
Mauumae Beach,20.016270,-155.823280,US,BCH
Miloli‘i Beach,22.151110,-159.718230,US,BCH
Mōkapu Beach,20.693640,-156.444130,US,BCH
Moku‘auia Beach,21.662660,-157.923540,US,BCH
Mokulau Beach,20.638890,-156.110230,US,BCH
Mokulē‘ia Army Beach,21.581710,-158.207030,US,BCH
Mokulē‘ia Beach,21.579920,-158.160400,US,BCH
Mokulē‘ia Beach,21.011310,-156.641970,US,BCH
