"REF_DATE","GEO","DGUID","Airports","Domestic and international itinerant movements","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-10","Canada","2016A000011124","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030740","1.100003.1","18380","","","","0"
"2023-10","Canada","2016A000011124","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030741","1.100003.2","201","","","","0"
"2023-10","Canada","2016A000011124","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030742","1.100003.3","165","","","","0"
"2023-10","Newfoundland and Labrador","2016A000210","Total, all airports","Domestic movements","Number","223","units","0","v1376030743","1010.100001.1","8079","","","","0"
"2023-10","Newfoundland and Labrador","2016A000210","Total, all airports","Transborder movements","Number","223","units","0","v1376030744","1010.100001.2","339","","","","0"
"2023-10","Newfoundland and Labrador","2016A000210","Total, all airports","Other international movements","Number","223","units","0","v1376030745","1010.100001.3","438","","","","0"
"2023-10","Newfoundland and Labrador","2016A000210","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030746","1010.100002.1","5873","","","","0"
"2023-10","Newfoundland and Labrador","2016A000210","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030747","1010.100002.2","233","","","","0"
"2023-10","Newfoundland and Labrador","2016A000210","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030748","1010.100002.3","276","","","","0"
"2023-10","Newfoundland and Labrador","2016A000210","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030749","1010.100003.1","2206","","","","0"
"2023-10","Newfoundland and Labrador","2016A000210","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030750","1010.100003.2","106","","","","0"
"2023-10","Newfoundland and Labrador","2016A000210","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030751","1010.100003.3","162","","","","0"
"2023-10","Prince Edward Island","2016A000211","Total, all airports","Domestic movements","Number","223","units","0","v1376030752","1011.100001.1","723","","","","0"
"2023-10","Prince Edward Island","2016A000211","Total, all airports","Transborder movements","Number","223","units","0","v1376030753","1011.100001.2","23","","","","0"
"2023-10","Prince Edward Island","2016A000211","Total, all airports","Other international movements","Number","223","units","0","v1376030754","1011.100001.3","","..","","","0"
"2023-10","Prince Edward Island","2016A000211","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030755","1011.100002.1","723","","","","0"
"2023-10","Prince Edward Island","2016A000211","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030756","1011.100002.2","23","","","","0"
"2023-10","Prince Edward Island","2016A000211","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030757","1011.100002.3","","..","","","0"
"2023-10","Prince Edward Island","2016A000211","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030758","1011.100003.1","","..","","","0"
"2023-10","Prince Edward Island","2016A000211","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030759","1011.100003.2","","..","","","0"
"2023-10","Prince Edward Island","2016A000211","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030760","1011.100003.3","","..","","","0"
"2023-10","Nova Scotia","2016A000212","Total, all airports","Domestic movements","Number","223","units","0","v1376030761","1012.100001.1","4291","","","","0"
"2023-10","Nova Scotia","2016A000212","Total, all airports","Transborder movements","Number","223","units","0","v1376030762","1012.100001.2","404","","","","0"
"2023-10","Nova Scotia","2016A000212","Total, all airports","Other international movements","Number","223","units","0","v1376030763","1012.100001.3","193","","","","0"
"2023-10","Nova Scotia","2016A000212","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030764","1012.100002.1","3838","","","","0"
"2023-10","Nova Scotia","2016A000212","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030765","1012.100002.2","394","","","","0"
"2023-10","Nova Scotia","2016A000212","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030766","1012.100002.3","193","","","","0"
"2023-10","Nova Scotia","2016A000212","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030767","1012.100003.1","453","","","","0"
"2023-10","Nova Scotia","2016A000212","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030768","1012.100003.2","10","","","","0"
"2023-10","Nova Scotia","2016A000212","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030769","1012.100003.3","","..","","","0"
"2023-10","New Brunswick","2016A000213","Total, all airports","Domestic movements","Number","223","units","0","v1376030770","1013.100001.1","8050","","","","0"
"2023-10","New Brunswick","2016A000213","Total, all airports","Transborder movements","Number","223","units","0","v1376030771","1013.100001.2","144","","","","0"
"2023-10","New Brunswick","2016A000213","Total, all airports","Other international movements","Number","223","units","0","v1376030772","1013.100001.3","17","","","","0"
"2023-10","New Brunswick","2016A000213","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030773","1013.100002.1","8050","","","","0"
"2023-10","New Brunswick","2016A000213","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030774","1013.100002.2","144","","","","0"
"2023-10","New Brunswick","2016A000213","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030775","1013.100002.3","17","","","","0"
"2023-10","New Brunswick","2016A000213","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030776","1013.100003.1","","..","","","0"
"2023-10","New Brunswick","2016A000213","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030777","1013.100003.2","","..","","","0"
"2023-10","New Brunswick","2016A000213","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030778","1013.100003.3","","..","","","0"
"2023-10","Quebec","2016A000224","Total, all airports","Domestic movements","Number","223","units","0","v1376030779","1024.100001.1","40011","","","","0"
"2023-10","Quebec","2016A000224","Total, all airports","Transborder movements","Number","223","units","0","v1376030780","1024.100001.2","6524","","","","0"
"2023-10","Quebec","2016A000224","Total, all airports","Other international movements","Number","223","units","0","v1376030781","1024.100001.3","3743","","","","0"
"2023-10","Quebec","2016A000224","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030782","1024.100002.1","36080","","","","0"
"2023-10","Quebec","2016A000224","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030783","1024.100002.2","6522","","","","0"
"2023-10","Quebec","2016A000224","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030784","1024.100002.3","3742","","","","0"
"2023-10","Quebec","2016A000224","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030785","1024.100003.1","3931","","","","0"
"2023-10","Quebec","2016A000224","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030786","1024.100003.2","2","","","","0"
"2023-10","Quebec","2016A000224","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030787","1024.100003.3","1","","","","0"
"2023-10","Ontario","2016A000235","Total, all airports","Domestic movements","Number","223","units","0","v1376030788","1035.100001.1","65494","","","","0"
"2023-10","Ontario","2016A000235","Total, all airports","Transborder movements","Number","223","units","0","v1376030789","1035.100001.2","16967","","","","0"
"2023-10","Ontario","2016A000235","Total, all airports","Other international movements","Number","223","units","0","v1376030790","1035.100001.3","6433","","","","0"
"2023-10","Ontario","2016A000235","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030791","1035.100002.1","60311","","","","0"
"2023-10","Ontario","2016A000235","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030792","1035.100002.2","16922","","","","0"
"2023-10","Ontario","2016A000235","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030793","1035.100002.3","6433","","","","0"
"2023-10","Ontario","2016A000235","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030794","1035.100003.1","5183","","","","0"
"2023-10","Ontario","2016A000235","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030795","1035.100003.2","45","","","","0"
"2023-10","Ontario","2016A000235","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030796","1035.100003.3","","..","","","0"
"2023-10","Manitoba","2016A000246","Total, all airports","Domestic movements","Number","223","units","0","v1376030797","1046.100001.1","18880","","","","0"
"2023-10","Manitoba","2016A000246","Total, all airports","Transborder movements","Number","223","units","0","v1376030798","1046.100001.2","607","","","","0"
"2023-10","Manitoba","2016A000246","Total, all airports","Other international movements","Number","223","units","0","v1376030799","1046.100001.3","11","","","","0"
"2023-10","Manitoba","2016A000246","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030800","1046.100002.1","15921","","","","0"
"2023-10","Manitoba","2016A000246","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030801","1046.100002.2","595","","","","0"
"2023-10","Manitoba","2016A000246","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030802","1046.100002.3","11","","","","0"
"2023-10","Manitoba","2016A000246","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030803","1046.100003.1","2959","","","","0"
"2023-10","Manitoba","2016A000246","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030804","1046.100003.2","12","","","","0"
"2023-10","Manitoba","2016A000246","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030805","1046.100003.3","","..","","","0"
"2023-10","Saskatchewan","2016A000247","Total, all airports","Domestic movements","Number","223","units","0","v1376030806","1047.100001.1","10052","","","","0"
"2023-10","Saskatchewan","2016A000247","Total, all airports","Transborder movements","Number","223","units","0","v1376030807","1047.100001.2","361","","","","0"
"2023-10","Saskatchewan","2016A000247","Total, all airports","Other international movements","Number","223","units","0","v1376030808","1047.100001.3","5","","","","0"
"2023-10","Saskatchewan","2016A000247","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030809","1047.100002.1","8972","","","","0"
"2023-10","Saskatchewan","2016A000247","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030810","1047.100002.2","358","","","","0"
"2023-10","Saskatchewan","2016A000247","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030811","1047.100002.3","5","","","","0"
"2023-10","Saskatchewan","2016A000247","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030812","1047.100003.1","1080","","","","0"
"2023-10","Saskatchewan","2016A000247","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030813","1047.100003.2","3","","","","0"
"2023-10","Saskatchewan","2016A000247","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030814","1047.100003.3","","..","","","0"
"2023-10","Alberta","2016A000248","Total, all airports","Domestic movements","Number","223","units","0","v1376030815","1048.100001.1","42909","","","","0"
"2023-10","Alberta","2016A000248","Total, all airports","Transborder movements","Number","223","units","0","v1376030816","1048.100001.2","4175","","","","0"
"2023-10","Alberta","2016A000248","Total, all airports","Other international movements","Number","223","units","0","v1376030817","1048.100001.3","884","","","","0"
"2023-10","Alberta","2016A000248","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030818","1048.100002.1","42909","","","","0"
"2023-10","Alberta","2016A000248","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030819","1048.100002.2","4175","","","","0"
"2023-10","Alberta","2016A000248","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030820","1048.100002.3","884","","","","0"
"2023-10","Alberta","2016A000248","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030821","1048.100003.1","","..","","","0"
"2023-10","Alberta","2016A000248","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030822","1048.100003.2","","..","","","0"
"2023-10","Alberta","2016A000248","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030823","1048.100003.3","","..","","","0"
"2023-10","British Columbia","2016A000259","Total, all airports","Domestic movements","Number","223","units","0","v1376030824","1059.100001.1","70749","","","","0"
"2023-10","British Columbia","2016A000259","Total, all airports","Transborder movements","Number","223","units","0","v1376030825","1059.100001.2","5825","","","","0"
"2023-10","British Columbia","2016A000259","Total, all airports","Other international movements","Number","223","units","0","v1376030826","1059.100001.3","2001","","","","0"
"2023-10","British Columbia","2016A000259","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030827","1059.100002.1","68566","","","","0"
"2023-10","British Columbia","2016A000259","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030828","1059.100002.2","5802","","","","0"
"2023-10","British Columbia","2016A000259","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030829","1059.100002.3","1999","","","","0"
"2023-10","British Columbia","2016A000259","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030830","1059.100003.1","2183","","","","0"
"2023-10","British Columbia","2016A000259","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030831","1059.100003.2","23","","","","0"
"2023-10","British Columbia","2016A000259","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030832","1059.100003.3","2","","","","0"
"2023-10","Yukon","2016A000260","Total, all airports","Domestic movements","Number","223","units","0","v1376030833","1060.100001.1","1880","","","","0"
"2023-10","Yukon","2016A000260","Total, all airports","Transborder movements","Number","223","units","0","v1376030834","1060.100001.2","34","","","","0"
"2023-10","Yukon","2016A000260","Total, all airports","Other international movements","Number","223","units","0","v1376030835","1060.100001.3","","..","","","0"
"2023-10","Yukon","2016A000260","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030836","1060.100002.1","1880","","","","0"
"2023-10","Yukon","2016A000260","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030837","1060.100002.2","34","","","","0"
"2023-10","Yukon","2016A000260","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030838","1060.100002.3","","..","","","0"
"2023-10","Yukon","2016A000260","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030839","1060.100003.1","","..","","","0"
"2023-10","Yukon","2016A000260","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030840","1060.100003.2","","..","","","0"
"2023-10","Yukon","2016A000260","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030841","1060.100003.3","","..","","","0"
"2023-10","Northwest Territories","2016A000261","Total, all airports","Domestic movements","Number","223","units","0","v1376030842","1061.100001.1","5946","","","","0"
"2023-10","Northwest Territories","2016A000261","Total, all airports","Transborder movements","Number","223","units","0","v1376030843","1061.100001.2","9","","","","0"
"2023-10","Northwest Territories","2016A000261","Total, all airports","Other international movements","Number","223","units","0","v1376030844","1061.100001.3","1","","","","0"
"2023-10","Northwest Territories","2016A000261","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030845","1061.100002.1","5561","","","","0"
"2023-10","Northwest Territories","2016A000261","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030846","1061.100002.2","9","","","","0"
"2023-10","Northwest Territories","2016A000261","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030847","1061.100002.3","1","","","","0"
"2023-10","Northwest Territories","2016A000261","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030848","1061.100003.1","385","","","","0"
"2023-10","Northwest Territories","2016A000261","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030849","1061.100003.2","","..","","","0"
"2023-10","Northwest Territories","2016A000261","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030850","1061.100003.3","","..","","","0"
"2023-10","Nunavut","2016A000262","Total, all airports","Domestic movements","Number","223","units","0","v1376030851","1062.100001.1","2553","","","","0"
"2023-10","Nunavut","2016A000262","Total, all airports","Transborder movements","Number","223","units","0","v1376030852","1062.100001.2","14","","","","0"
"2023-10","Nunavut","2016A000262","Total, all airports","Other international movements","Number","223","units","0","v1376030853","1062.100001.3","51","","","","0"
"2023-10","Nunavut","2016A000262","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030854","1062.100002.1","2553","","","","0"
"2023-10","Nunavut","2016A000262","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030855","1062.100002.2","14","","","","0"
"2023-10","Nunavut","2016A000262","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030856","1062.100002.3","51","","","","0"
"2023-10","Nunavut","2016A000262","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030857","1062.100003.1","","..","","","0"
"2023-10","Nunavut","2016A000262","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030858","1062.100003.2","","..","","","0"
"2023-10","Nunavut","2016A000262","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030859","1062.100003.3","","..","","","0"
"2023-11","Canada","2016A000011124","Total, all airports","Domestic movements","Number","223","units","0","v1376030734","1.100001.1","252974","","","","0"
"2023-11","Canada","2016A000011124","Total, all airports","Transborder movements","Number","223","units","0","v1376030735","1.100001.2","33370","","","","0"
"2023-11","Canada","2016A000011124","Total, all airports","Other international movements","Number","223","units","0","v1376030736","1.100001.3","14971","","","","0"
"2023-11","Canada","2016A000011124","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030737","1.100002.1","225697","","","","0"
"2023-11","Canada","2016A000011124","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030738","1.100002.2","33243","","","","0"
"2023-11","Canada","2016A000011124","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030739","1.100002.3","14836","","","","0"
"2023-11","Canada","2016A000011124","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030740","1.100003.1","27277","","","","0"
"2023-11","Canada","2016A000011124","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030741","1.100003.2","127","","","","0"
"2023-11","Canada","2016A000011124","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030742","1.100003.3","135","","","","0"
"2023-11","Newfoundland and Labrador","2016A000210","Total, all airports","Domestic movements","Number","223","units","0","v1376030743","1010.100001.1","7187","","","","0"
"2023-11","Newfoundland and Labrador","2016A000210","Total, all airports","Transborder movements","Number","223","units","0","v1376030744","1010.100001.2","289","","","","0"
"2023-11","Newfoundland and Labrador","2016A000210","Total, all airports","Other international movements","Number","223","units","0","v1376030745","1010.100001.3","347","","","","0"
"2023-11","Newfoundland and Labrador","2016A000210","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030746","1010.100002.1","5003","","","","0"
"2023-11","Newfoundland and Labrador","2016A000210","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030747","1010.100002.2","194","","","","0"
"2023-11","Newfoundland and Labrador","2016A000210","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030748","1010.100002.3","222","","","","0"
"2023-11","Newfoundland and Labrador","2016A000210","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030749","1010.100003.1","2184","","","","0"
"2023-11","Newfoundland and Labrador","2016A000210","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030750","1010.100003.2","95","","","","0"
"2023-11","Newfoundland and Labrador","2016A000210","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030751","1010.100003.3","125","","","","0"
"2023-11","Prince Edward Island","2016A000211","Total, all airports","Domestic movements","Number","223","units","0","v1376030752","1011.100001.1","470","","","","0"
"2023-11","Prince Edward Island","2016A000211","Total, all airports","Transborder movements","Number","223","units","0","v1376030753","1011.100001.2","12","","","","0"
"2023-11","Prince Edward Island","2016A000211","Total, all airports","Other international movements","Number","223","units","0","v1376030754","1011.100001.3","","..","","","0"
"2023-11","Prince Edward Island","2016A000211","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030755","1011.100002.1","470","","","","0"
"2023-11","Prince Edward Island","2016A000211","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030756","1011.100002.2","12","","","","0"
"2023-11","Prince Edward Island","2016A000211","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030757","1011.100002.3","","..","","","0"
"2023-11","Prince Edward Island","2016A000211","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030758","1011.100003.1","","..","","","0"
"2023-11","Prince Edward Island","2016A000211","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030759","1011.100003.2","","..","","","0"
"2023-11","Prince Edward Island","2016A000211","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030760","1011.100003.3","","..","","","0"
"2023-11","Nova Scotia","2016A000212","Total, all airports","Domestic movements","Number","223","units","0","v1376030761","1012.100001.1","3441","","","","0"
"2023-11","Nova Scotia","2016A000212","Total, all airports","Transborder movements","Number","223","units","0","v1376030762","1012.100001.2","363","","","","0"
"2023-11","Nova Scotia","2016A000212","Total, all airports","Other international movements","Number","223","units","0","v1376030763","1012.100001.3","149","","","","0"
"2023-11","Nova Scotia","2016A000212","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030764","1012.100002.1","3096","","","","0"
"2023-11","Nova Scotia","2016A000212","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030765","1012.100002.2","362","","","","0"
"2023-11","Nova Scotia","2016A000212","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030766","1012.100002.3","149","","","","0"
"2023-11","Nova Scotia","2016A000212","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030767","1012.100003.1","345","","","","0"
"2023-11","Nova Scotia","2016A000212","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030768","1012.100003.2","1","","","","0"
"2023-11","Nova Scotia","2016A000212","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030769","1012.100003.3","","..","","","0"
"2023-11","New Brunswick","2016A000213","Total, all airports","Domestic movements","Number","223","units","0","v1376030770","1013.100001.1","7942","","","","0"
"2023-11","New Brunswick","2016A000213","Total, all airports","Transborder movements","Number","223","units","0","v1376030771","1013.100001.2","119","","","","0"
"2023-11","New Brunswick","2016A000213","Total, all airports","Other international movements","Number","223","units","0","v1376030772","1013.100001.3","16","","","","0"
"2023-11","New Brunswick","2016A000213","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030773","1013.100002.1","7942","","","","0"
"2023-11","New Brunswick","2016A000213","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030774","1013.100002.2","119","","","","0"
"2023-11","New Brunswick","2016A000213","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030775","1013.100002.3","16","","","","0"
"2023-11","New Brunswick","2016A000213","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030776","1013.100003.1","","..","","","0"
"2023-11","New Brunswick","2016A000213","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030777","1013.100003.2","","..","","","0"
"2023-11","New Brunswick","2016A000213","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030778","1013.100003.3","","..","","","0"
"2023-11","Quebec","2016A000224","Total, all airports","Domestic movements","Number","223","units","0","v1376030779","1024.100001.1","33934","","","","0"
"2023-11","Quebec","2016A000224","Total, all airports","Transborder movements","Number","223","units","0","v1376030780","1024.100001.2","5810","","","","0"
"2023-11","Quebec","2016A000224","Total, all airports","Other international movements","Number","223","units","0","v1376030781","1024.100001.3","3675","","","","0"
"2023-11","Quebec","2016A000224","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030782","1024.100002.1","30936","","","","0"
"2023-11","Quebec","2016A000224","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030783","1024.100002.2","5810","","","","0"
"2023-11","Quebec","2016A000224","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030784","1024.100002.3","3675","","","","0"
"2023-11","Quebec","2016A000224","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030785","1024.100003.1","2998","","","","0"
"2023-11","Quebec","2016A000224","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030786","1024.100003.2","","..","","","0"
"2023-11","Quebec","2016A000224","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030787","1024.100003.3","","..","","","0"
"2023-11","Ontario","2016A000235","Total, all airports","Domestic movements","Number","223","units","0","v1376030788","1035.100001.1","64325","","","","0"
"2023-11","Ontario","2016A000235","Total, all airports","Transborder movements","Number","223","units","0","v1376030789","1035.100001.2","16492","","","","0"
"2023-11","Ontario","2016A000235","Total, all airports","Other international movements","Number","223","units","0","v1376030790","1035.100001.3","7082","","","","0"
"2023-11","Ontario","2016A000235","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030791","1035.100002.1","55717","","","","0"
"2023-11","Ontario","2016A000235","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030792","1035.100002.2","16487","","","","0"
"2023-11","Ontario","2016A000235","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030793","1035.100002.3","7080","","","","0"
"2023-11","Ontario","2016A000235","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030794","1035.100003.1","8608","","","","0"
"2023-11","Ontario","2016A000235","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030795","1035.100003.2","5","","","","0"
"2023-11","Ontario","2016A000235","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030796","1035.100003.3","2","","","","0"
"2023-11","Manitoba","2016A000246","Total, all airports","Domestic movements","Number","223","units","0","v1376030797","1046.100001.1","25079","","","","0"
"2023-11","Manitoba","2016A000246","Total, all airports","Transborder movements","Number","223","units","0","v1376030798","1046.100001.2","628","","","","0"
"2023-11","Manitoba","2016A000246","Total, all airports","Other international movements","Number","223","units","0","v1376030799","1046.100001.3","112","","","","0"
"2023-11","Manitoba","2016A000246","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030800","1046.100002.1","14793","","","","0"
"2023-11","Manitoba","2016A000246","Total, NAV CANADA towers and flight service stations","Transborder movements","Number","223","units","0","v1376030801","1046.100002.2","626","","","","0"
"2023-11","Manitoba","2016A000246","Total, NAV CANADA towers and flight service stations","Other international movements","Number","223","units","0","v1376030802","1046.100002.3","112","","","","0"
"2023-11","Manitoba","2016A000246","Total, non-NAV CANADA airports","Domestic movements","Number","223","units","0","v1376030803","1046.100003.1","10286","","","","0"
"2023-11","Manitoba","2016A000246","Total, non-NAV CANADA airports","Transborder movements","Number","223","units","0","v1376030804","1046.100003.2","2","","","","0"
"2023-11","Manitoba","2016A000246","Total, non-NAV CANADA airports","Other international movements","Number","223","units","0","v1376030805","1046.100003.3","","..","","","0"
"2023-11","Saskatchewan","2016A000247","Total, all airports","Domestic movements","Number","223","units","0","v1376030806","1047.100001.1","9409","","","","0"
"2023-11","Saskatchewan","2016A000247","Total, all airports","Transborder movements","Number","223","units","0","v1376030807","1047.100001.2","236","","","","0"
"2023-11","Saskatchewan","2016A000247","Total, all airports","Other international movements","Number","223","units","0","v1376030808","1047.100001.3","83","","","","0"
"2023-11","Saskatchewan","2016A000247","Total, NAV CANADA towers and flight service stations","Domestic movements","Number","223","units","0","v1376030809","1047.100002.1","8400","","","","0"
